cost,quality,discharge,income,incomeval,costval,provider_id,provider
0.482894737,0.711184211,0.499013158,0,0,0,30105,BANNER HEART HOSPITAL
0.672368421,0.313815789,0.499013158,0,0,0,190176,TULANE MEDICAL CENTER
0.573355263,0.04375,0.499013158,0,0,0,50045,EL CENTRO REGIONAL MEDICAL CENTER
0.641447368,0.13125,0.499013158,0,0,0,110198,NORTH FULTON HOSPITAL
0.498026316,0.654276316,0.500328947,0,0,0,450847,MEMORIAL HERMANN KATY HOSPITAL
0.465460526,0.386513158,0.500328947,0,0,0,280065,GREAT PLAINS HEALTH
0.648355263,0.478289474,0.500328947,0,0,0,670041,SETON MEDICAL CENTER WILLIAMSON
0.563815789,0.368421053,0.501315789,0,0,0,440228,SAINT FRANCIS BARTLETT MEDICAL CENTER
0.472368421,0.769407895,0.501644737,0,0,0,420105,MCLEOD LORIS SEACOAST HOSPITAL
0.513486842,0.832565789,0.501973684,0,0,0,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER
0.669078947,0.694407895,0.502302632,0,0,0,450299,COLLEGE STATION MEDICAL CENTER
0.642105263,0.573026316,0.502631579,0,0,0,50633,TWIN CITIES COMMUNITY HOSPITAL
0.452960526,0.732894737,0.502960526,0,0,0,360095,BLANCHARD VALLEY HOSPITAL
0.509539474,0.498026316,0.502960526,0,0,0,360192,UH GEAUGA MEDICAL CENTER
0.539473684,0.78125,0.503618421,0,0,0,330261,PHELPS MEMORIAL HOSPITAL ASSN
0.4375,0.409868421,0.503947368,0,0,0,390065,GETTYSBURG HOSPITAL
0.48125,0.009868421,0.504276316,0,0,0,330202,KINGS COUNTY HOSPITAL CENTER
0.655592105,0.074671053,0.504605263,0,0,0,50079,DOCTORS MEDICAL CENTER - SAN PABLO
0.493092105,0.605921053,0.504605263,0,0,0,150007,COMMUNITY HOWARD REGIONAL HEALTH INC
0.400986842,0.465460526,0.505263158,0,0,0,390013,EVANGELICAL COMMUNITY HOSPITAL
0.537828947,0.334868421,0.505263158,0,0,0,150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL
0.524013158,0.769407895,0.505921053,0,0,0,140063,RUSH OAK PARK HOSPITAL
0.403289474,0.818421053,0.505921053,0,0,0,470012,SOUTHWESTERN VERMONT MEDICAL CENTER
0.5625,0.899342105,0.506578947,0,0,0,120022,STRAUB CLINIC AND HOSPITAL
0.45,0.874013158,0.506907895,0,0,0,150005,HENDRICKS REGIONAL HEALTH
0.451315789,0.162828947,0.507236842,0,0,0,230031,ST JOSEPH MERCY PORT HURON
0.607894737,0.840789474,0.507565789,0,0,0,420083,MARY BLACK MEMORIAL HOSPITAL
0.466776316,0.825657895,0.507565789,0,0,0,10149,BAPTIST MEDICAL CENTER EAST
0.660855263,0.146710526,0.508223684,0,0,0,390080,JEANES HOSPITAL
0.374342105,0.980263158,0.508552632,0,0,0,50769,HOAG ORTHOPEDIC INSTITUTE
0.492763158,0.605921053,0.508881579,0,0,0,380060,ADVENTIST MEDICAL CENTER
0.419407895,0.282236842,0.509210526,0,0,0,500072,OLYMPIC MEDICAL CENTER
0.414802632,0.55625,0.509539474,0,0,0,390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET
0.507565789,0.573026316,0.509868421,0,0,0,100050,PALM SPRINGS GENERAL HOSPITAL
0.476644737,0.334868421,0.509868421,0,0,0,160146,ST LUKES REGIONAL MEDICAL CENTER
0.524671053,0.300328947,0.510526316,0,0,0,380075,PROVIDENCE MEDFORD MEDICAL CENTER
0.481578947,0.640789474,0.510526316,0,0,0,160016,TRINITY REGIONAL MEDICAL CENTER
0.479276316,0.640789474,0.511184211,0,0,0,420048,KERSHAW HEALTH
0.654934211,0.465460526,0.511513158,0,0,0,450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC"
0.548355263,0.409868421,0.511842105,0,0,0,390329,EINSTEIN MEDICAL CENTER MONTGOMERY
0.627960526,0.162828947,0.512171053,0,0,0,310060,ST LUKE'S WARREN HOSPITAL
0.522039474,0.799671053,0.512171053,0,0,0,280081,CHI HEALTH IMMANUEL
0.505592105,0.219078947,0.512828947,0,0,0,330340,SOUTHAMPTON HOSPITAL
0.424671053,0.180592105,0.513157895,0,0,0,330226,UNITY HOSPITAL OF ROCHESTER
0.484868421,0.282236842,0.513157895,0,0,0,500119,VALLEY HOSPITAL
0.587171053,0.04375,0.513815789,0,0,0,50426,WEST ANAHEIM MEDICAL CENTER
0.533881579,0.498026316,0.513815789,0,0,0,260094,COX MEDICAL CENTER BRANSON
0.518421053,0.679276316,0.514473684,0,0,0,100316,PALM BAY HOSPITAL
0.629934211,0.020723684,0.514473684,0,0,0,50295,MERCY HOSPITAL
0.646381579,0.334868421,0.515131579,0,0,0,450558,ABILENE REGIONAL MEDICAL CENTER
0.439473684,0.840789474,0.515131579,0,0,0,200001,ST JOSEPH HOSPITAL
0.615460526,0.258223684,0.515789474,0,0,0,450087,NORTH HILLS HOSPITAL
0.573684211,0.515789474,0.516118421,0,0,0,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
0.500657895,0.535526316,0.516118421,0,0,0,70031,GRIFFIN HOSPITAL
0.406907895,0.535526316,0.516776316,0,0,0,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC"
0.453289474,0.061842105,0.517105263,0,0,0,370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY
0.588157895,0.809210526,0.517105263,0,0,0,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS
0.503947368,0.592434211,0.517763158,0,0,0,250099,GREENWOOD LEFLORE HOSPITAL
0.638815789,0.036184211,0.518092105,0,0,0,100217,SEBASTIAN RIVER MEDICAL CENTER
0.499342105,0.640789474,0.518421053,0,0,0,380089,LEGACY MERIDIAN PARK MEDICAL CENTER
0.460526316,0.465460526,0.51875,0,0,0,220001,"HEALTHALLIANCE HOSPITALS, INC"
0.423684211,0.162828947,0.51875,0,0,0,330094,COLUMBIA MEMORIAL HOSPITAL
0.646710526,0.237828947,0.519407895,0,0,0,50335,SONORA REGIONAL MEDICAL CENTER
0.422697368,0.334868421,0.519407895,0,0,0,40084,SALINE MEMORIAL HOSPITAL
0.721710526,0.535526316,0.520065789,0,0,0,50283,VALLEYCARE MEDICAL CENTER
0.477631579,0.282236842,0.520394737,0,0,0,80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL
0.700657895,0.027960526,0.520723684,0,0,0,50132,SAN GABRIEL VALLEY MEDICAL CENTER
0.610197368,0.55625,0.520723684,0,0,0,50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA
0.49375,0.200986842,0.521381579,0,0,0,500031,GRAYS HARBOR COMMUNITY HOSPITAL
0.489144737,0.789144737,0.521710526,0,0,0,260025,HANNIBAL REGIONAL HOSPITAL
0.666776316,0.789144737,0.521710526,0,0,0,100154,SOUTH MIAMI HOSPITAL
0.673684211,0.052631579,0.522368421,0,0,0,30121,"MOUNTAIN VISTA MEDICAL CENTER, LP"
0.479934211,0.200986842,0.522697368,0,0,0,160067,COVENANT MEDICAL CENTER
0.607565789,0.258223684,0.523026316,0,0,0,100047,BAYFRONT HEALTH PUNTA GORDA
0.693092105,0.061842105,0.523026316,0,0,0,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER
0.695723684,0.694407895,0.523684211,0,0,0,50254,MARSHALL MEDICAL CENTER
0.598355263,0.386513158,0.523684211,0,0,0,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS
0.411513158,0.78125,0.524342105,0,0,0,220024,HOLYOKE MEDICAL CENTER
0.503289474,0.313815789,0.524671053,0,0,0,360075,UHHS RICHMOND HEIGHTS HOSPITAL
0.592434211,0.200986842,0.525,0,0,0,50150,SIERRA NEVADA MEMORIAL HOSPITAL
0.616776316,0.102631579,0.525328947,0,0,0,100275,WELLINGTON REGIONAL MEDICAL CENTER
0.452302632,0.386513158,0.525657895,0,0,0,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER
0.544078947,0.592434211,0.525657895,0,0,0,140286,KISHWAUKEE COMMUNITY HOSPITAL
0.526315789,0.55625,0.526315789,0,0,0,160028,CHI HEALTH MERCY COUNCIL BLUFFS
0.51875,0.429934211,0.526644737,0,0,0,520075,ST VINCENT HOSPITAL
0.486513158,0.640789474,0.526973684,0,0,0,360091,MEDINA HOSPITAL
0.489802632,0.074671053,0.527302632,0,0,0,330219,ERIE COUNTY MEDICAL CENTER
0.658552632,0.799671053,0.527631579,0,0,0,50013,ST HELENA HOSPITAL
0.54375,0.04375,0.527960526,0,0,0,40041,ST MARYS REGIONAL MEDICAL CENTER
0.468092105,0.010197368,0.528289474,0,0,0,140177,JACKSON PARK HOSPITAL
0.494407895,0.498026316,0.528289474,0,0,0,360161,ST JOSEPH WARREN HOSPITAL
0.636513158,0.146710526,0.528947368,0,0,0,50757,ALVARADO HOSPITAL MEDICAL CENTER
0.444078947,0.654276316,0.529276316,0,0,0,160117,FINLEY HOSPITAL
0.599013158,0.864802632,0.529605263,0,0,0,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER
0.633552632,0.758223684,0.529934211,0,0,0,420036,SPRINGS MEMORIAL HOSPITAL
0.420065789,0.237828947,0.530263158,0,0,0,510062,BECKLEY ARH HOSPITAL
0.582236842,0.732894737,0.530592105,0,0,0,170013,HAYS MEDICAL CENTER
0.817434211,0.146710526,0.530921053,0,0,0,310016,CAREPOINT HEALTH-CHRIST HOSPITAL
0.551973684,0.052631579,0.530921053,0,0,0,410011,"LANDMARK MEDICAL CENTER,  INC"
0.431578947,0.351644737,0.531578947,0,0,0,110018,NEWTON MEDICAL CENTER
0.560197368,0.679276316,0.531907895,0,0,0,60003,LONGMONT UNITED HOSPITAL
0.457894737,0.640789474,0.531907895,0,0,0,340184,HAYWOOD REGIONAL MEDICAL CENTER
0.386513158,0.368421053,0.531907895,0,0,0,390041,UNIONTOWN HOSPITAL
0.465789474,0.654276316,0.532894737,0,0,0,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM
0.528289474,0.605921053,0.533223684,0,0,0,260052,MERCY HOSPITAL WASHINGTON
0.483223684,0.832565789,0.533552632,0,0,0,390113,MEADVILLE MEDICAL CENTER
0.585855263,0.334868421,0.533881579,0,0,0,100252,RAULERSON HOSPITAL
0.499671053,0.023355263,0.533881579,0,0,0,330128,ELMHURST HOSPITAL CENTER
0.523355263,0.13125,0.534539474,0,0,0,490011,BON SECOURS DEPAUL MEDICAL CENTER
0.525986842,0.848684211,0.534539474,0,0,0,390012,LANSDALE HOSPITAL
0.542105263,0.061842105,0.535197368,0,0,0,330233,BROOKDALE HOSPITAL MEDICAL CENTER
0.514473684,0.386513158,0.535526316,0,0,0,360009,LIMA MEMORIAL HEALTH SYSTEM
0.591447368,0.351644737,0.535855263,0,0,0,190086,NORTHERN LOUISIANA MEDICAL CENTER
0.65,0.282236842,0.536184211,0,0,0,50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
0.520394737,0.478289474,0.536513158,0,0,0,340020,CENTRAL CAROLINA HOSPITAL
0.627631579,0.368421053,0.536842105,0,0,0,190046,TOURO INFIRMARY
0.564802632,0.732894737,0.537171053,0,0,0,500008,UNIVERSITY OF WASHINGTON MEDICAL CTR
0.486184211,0.089144737,0.537171053,0,0,0,100181,LARKIN COMMUNITY HOSPITAL
0.505263158,0.55625,0.537828947,0,0,0,360212,LAKEWOOD HOSPITAL
0.485855263,0.386513158,0.538157895,0,0,0,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER
0.532236842,0.409868421,0.538486842,0,0,0,390168,BUTLER MEMORIAL HOSPITAL
0.767105263,0.592434211,0.538486842,0,0,0,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
0.659868421,0.036184211,0.539144737,0,0,0,50006,ST JOSEPH HOSPITAL
0.454605263,0.55625,0.539473684,0,0,0,390233,HANOVER HOSPITAL
0.569078947,0.219078947,0.539802632,0,0,0,360019,SUMMA BARBERTON HOSPITAL
0.656907895,0.089144737,0.540131579,0,0,0,50724,BAKERSFIELD HEART HOSPITAL
0.558881579,0.624671053,0.540460526,0,0,0,110125,FAIRVIEW PARK HOSPITAL
0.5,0.624671053,0.540789474,0,0,0,490023,FAUQUIER HOSPITAL
0.536184211,0.074671053,0.540789474,0,0,0,140130,NORTHWESTERN LAKE FOREST HOSPITAL
0.593421053,0.04375,0.541447368,0,0,0,140082,LOUIS A WEISS MEMORIAL HOSPITAL
0.46875,0.809210526,0.541776316,0,0,0,230236,METRO HEALTH HOSPITAL
0.45625,0.592434211,0.542105263,0,0,0,180017,T J SAMSON COMMUNITY HOSPITAL
0.491776316,0.409868421,0.542105263,0,0,0,160080,MERCY MEDICAL CENTER-CLINTON
0.514802632,0.721710526,0.542763158,0,0,0,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK
0.536842105,0.624671053,0.543092105,0,0,0,100177,CAPE CANAVERAL HOSPITAL
0.507894737,0.769407895,0.543092105,0,0,0,360082,EUCLID HOSPITAL
0.610526316,0.679276316,0.54375,0,0,0,450718,ROUND ROCK MEDICAL CENTER
0.485526316,0.386513158,0.54375,0,0,0,360054,HOLZER MEDICAL CENTER
0.84375,0.180592105,0.54375,0,0,0,310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER
0.522697368,0.258223684,0.54375,0,0,0,10089,WALKER BAPTIST MEDICAL CENTER
0.572697368,0.745394737,0.545065789,0,0,0,670023,METHODIST MANSFIELD MEDICAL CENTER
0.541447368,0.237828947,0.545394737,0,0,0,260186,LAKE REGIONAL HEALTH SYSTEM
0.451973684,0.888157895,0.545723684,0,0,0,390086,PENN HIGHLANDS DUBOIS
0.580263158,0.074671053,0.546052632,0,0,0,50709,DESERT VALLEY HOSPITAL
0.683552632,0.237828947,0.546381579,0,0,0,40078,NATIONAL PARK MEDICAL CENTER
0.546710526,0.282236842,0.546710526,0,0,0,130028,PORTNEUF MEDICAL CENTER
0.501315789,0.368421053,0.547039474,0,0,0,230036,ALPENA REGIONAL MEDICAL CENTER
0.480921053,0.679276316,0.547039474,0,0,0,260191,BARNES-JEWISH ST PETERS HOSPITAL
0.58125,0.115131579,0.547697368,0,0,0,320001,UNM HOSPITAL
0.435197368,0.694407895,0.548026316,0,0,0,260009,BOTHWELL REGIONAL HEALTH CENTER
0.467105263,0.679276316,0.548026316,0,0,0,170137,LAWRENCE MEMORIAL HOSPITAL
0.50625,0.694407895,0.548684211,0,0,0,70029,BRISTOL HOSPITAL
0.466118421,0.300328947,0.549013158,0,0,0,450007,PETERSON REGIONAL MEDICAL CENTER
0.469407895,0.732894737,0.549342105,0,0,0,360236,MERCY HOSPITAL CLERMONT
0.536513158,0.789144737,0.549671053,0,0,0,450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO
0.487171053,0.809210526,0.55,0,0,0,260047,CAPITAL REGION MEDICAL CENTER
0.571052632,0.074671053,0.55,0,0,0,110075,EAST GEORGIA REGIONAL MEDICAL CENTER
0.805263158,0.014802632,0.550657895,0,0,0,330234,WESTCHESTER MEDICAL CENTER
0.513815789,0.074671053,0.550986842,0,0,0,50663,LOS ANGELES COMMUNITY HOSPITAL
0.568092105,0.447368421,0.551315789,0,0,0,520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS
0.625,0.102631579,0.551644737,0,0,0,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER
0.561842105,0.258223684,0.551973684,0,0,0,370032,DEACONESS HOSPITAL
0.520723684,0.668421053,0.552302632,0,0,0,520103,COMMUNITY MEMORIAL HOSPITAL
0.702631579,0.498026316,0.552631579,0,0,0,390076,BRANDYWINE HOSPITAL
0.448026316,0.884539474,0.552960526,0,0,0,150153,ST VINCENT HEART CENTER OF INDIANA LLC
0.494078947,0.409868421,0.553289474,0,0,0,330157,SAMARITAN MEDICAL CENTER
0.553618421,0.679276316,0.553289474,0,0,0,280130,CHI HEALTH LAKESIDE
0.575986842,0.535526316,0.553947368,0,0,0,150046,TERRE HAUTE REGIONAL HOSPITAL
0.669407895,0.052631579,0.553947368,0,0,0,50393,PIH HOSPITAL - DOWNEY
0.449671053,0.089144737,0.554605263,0,0,0,390036,HERITAGE VALLEY BEAVER
0.519407895,0.848684211,0.554934211,0,0,0,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER
0.461184211,0.840789474,0.555263158,0,0,0,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER
0.534539474,0.745394737,0.555263158,0,0,0,360152,DOCTORS HOSPITAL
0.587828947,0.313815789,0.555263158,0,0,0,500151,ST ANTHONY HOSPITAL
0.550657895,0.258223684,0.55625,0,0,0,420080,HILTON HEAD REGIONAL MEDICAL CENTER
0.517105263,0.78125,0.556578947,0,0,0,500150,LEGACY SALMON CREEK MEDICAL CENTER
0.574013158,0.624671053,0.556907895,0,0,0,370026,ST MARY'S REGIONAL MEDICAL CENTER
0.508881579,0.679276316,0.557236842,0,0,0,300020,SOUTHERN NH MEDICAL CENTER
0.419078947,0.015460526,0.557236842,0,0,0,50763,SILVER LAKE MEDICAL CENTER
0.635526316,0.061842105,0.557894737,0,0,0,110030,CARTERSVILLE MEDICAL CENTER
0.575657895,0.478289474,0.557894737,0,0,0,150090,FRANCISCAN ST MARGARET HEALTH - DYER
0.477960526,0.848684211,0.558552632,0,0,0,140289,ANDERSON HOSPITAL
0.542434211,0.711184211,0.558881579,0,0,0,520066,MERCY HEALTH SYSTEM CORP
0.583881579,0.162828947,0.559210526,0,0,0,50701,SOUTHWEST HEALTHCARE SYSTEM
0.521381579,0.478289474,0.559539474,0,0,0,140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL
0.605921053,0.605921053,0.559868421,0,0,0,30115,BANNER ESTRELLA MEDICAL CENTER
0.474342105,0.465460526,0.560197368,0,0,0,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER
0.640131579,0.429934211,0.560197368,0,0,0,310083,EAST ORANGE GENERAL HOSPITAL
0.789473684,0.219078947,0.560855263,0,0,0,50289,SETON MEDICAL CENTER
0.625328947,0.146710526,0.561184211,0,0,0,30092,DEER VALLEY MEDICAL CENTER
0.477302632,0.478289474,0.561513158,0,0,0,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION
0.441118421,0.535526316,0.561513158,0,0,0,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC
0.596710526,0.162828947,0.562171053,0,0,0,30010,CARONDELET ST. MARY'S HOSPITAL
0.538157895,0.162828947,0.5625,0,0,0,270051,KALISPELL REGIONAL MEDICAL CENTER
0.725657895,0.089144737,0.5625,0,0,0,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER
0.510526316,0.258223684,0.563157895,0,0,0,140013,PROCTOR HOSPITAL
0.445065789,0.840789474,0.563157895,0,0,0,200008,MERCY HOSPITAL
0.571381579,0.313815789,0.563815789,0,0,0,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS
0.576644737,0.162828947,0.563815789,0,0,0,390119,MOSES TAYLOR HOSPITAL
0.636184211,0.605921053,0.563815789,0,0,0,140174,PRESENCE MERCY MEDICAL CENTER
0.478289474,0.300328947,0.564802632,0,0,0,180051,JENNIE STUART MEDICAL CENTER
0.718421053,0.237828947,0.565131579,0,0,0,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
0.498355263,0.758223684,0.565131579,0,0,0,110016,WEST GEORGIA MEDICAL CENTER
0.561513158,0.78125,0.565789474,0,0,0,150158,IU HEALTH WEST HOSPITAL
0.592105263,0.074671053,0.566118421,0,0,0,500003,SKAGIT VALLEY HOSPITAL
0.599671053,0.052631579,0.566447368,0,0,0,310096,"SAINT MICHAEL'S MEDICAL CENTER, INC"
0.602960526,0.180592105,0.566776316,0,0,0,360081,MERCY ST CHARLES HOSPITAL
0.704605263,0.162828947,0.567105263,0,0,0,110115,ATLANTA MEDICAL CENTER
0.488486842,0.55625,0.567434211,0,0,0,300011,ST JOSEPH HOSPITAL
0.495723684,0.102631579,0.567763158,0,0,0,510048,LOGAN REGIONAL MEDICAL CENTER
0.529605263,0.605921053,0.568092105,0,0,0,520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR
0.690460526,0.219078947,0.568421053,0,0,0,450662,VALLEY REGIONAL MEDICAL CENTER
0.694736842,0.282236842,0.56875,0,0,0,50590,METHODIST HOSPITAL OF SACRAMENTO
0.449342105,0.498026316,0.56875,0,0,0,330009,BRONX-LEBANON HOSPITAL CENTER
0.464802632,0.745394737,0.569407895,0,0,0,510050,WHEELING HOSPITAL
0.698355263,0.162828947,0.569736842,0,0,0,50523,SUTTER DELTA MEDICAL CENTER
0.595723684,0.200986842,0.570065789,0,0,0,500026,SWEDISH EDMONDS HOSPITAL
0.600328947,0.55625,0.570065789,0,0,0,100086,BROWARD HEALTH NORTH
0.560855263,0.868092105,0.570723684,0,0,0,330273,PUTNAM HOSPITAL CENTER
0.457236842,0.888157895,0.571052632,0,0,0,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER
0.573026316,0.074671053,0.571052632,0,0,0,320018,MEMORIAL MEDICAL CENTER INC
0.683223684,0.074671053,0.571710526,0,0,0,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER
0.754605263,0.368421053,0.571710526,0,0,0,50624,HENRY MAYO NEWHALL  HOSPITAL
0.577960526,0.13125,0.572368421,0,0,0,110064,MIDTOWN MEDICAL CENTER
0.541776316,0.351644737,0.572368421,0,0,0,100156,LAKE CITY MEDICAL CENTER
0.490131579,0.429934211,0.573026316,0,0,0,390042,"WASHINGTON HOSPITAL, THE"
0.717105263,0.535526316,0.573355263,0,0,0,50225,FEATHER RIVER HOSPITAL
0.514144737,0.162828947,0.573684211,0,0,0,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER
0.511184211,0.313815789,0.574013158,0,0,0,450128,KNAPP MEDICAL CENTER
0.616118421,0.721710526,0.574013158,0,0,0,450200,WADLEY REGIONAL MEDICAL CENTER
0.600657895,0.732894737,0.574671053,0,0,0,110184,WELLSTAR DOUGLAS HOSPITAL
0.611842105,0.089144737,0.575,0,0,0,330201,KINGSBROOK JEWISH MEDICAL CENTER
0.696052632,0.732894737,0.575328947,0,0,0,50204,PALMDALE REGIONAL MEDICAL CENTER
0.53125,0.498026316,0.575657895,0,0,0,160024,IOWA LUTHERAN HOSPITAL
0.515789474,0.732894737,0.575986842,0,0,0,390066,GOOD SAMARITAN HOSPITAL
0.697039474,0.679276316,0.575986842,0,0,0,60015,CENTURA HEALTH-ST ANTHONY HOSPITAL
0.69375,0.061842105,0.576644737,0,0,0,450644,WEST HOUSTON MEDICAL CENTER
0.654605263,0.368421053,0.576973684,0,0,0,670055,METHODIST STONE OAK HOSPITAL
0.605592105,0.721710526,0.577302632,0,0,0,100117,BAPTIST MEDICAL CENTER  BEACHES
0.548684211,0.605921053,0.577302632,0,0,0,350070,ESSENTIA HEALTH-FARGO
0.617105263,0.447368421,0.577302632,0,0,0,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN
0.569736842,0.624671053,0.578289474,0,0,0,360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL
0.546381579,0.799671053,0.578618421,0,0,0,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
0.521052632,0.258223684,0.578947368,0,0,0,380090,BAY AREA HOSPITAL
0.629276316,0.258223684,0.578947368,0,0,0,500141,ST FRANCIS COMMUNITY HOSPITAL
0.601315789,0.640789474,0.579605263,0,0,0,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
0.676644737,0.78125,0.579934211,0,0,0,50424,SCRIPPS GREEN HOSPITAL
0.588486842,0.074671053,0.580263158,0,0,0,380027,MERCY MEDICAL CENTER
0.509210526,0.409868421,0.580592105,0,0,0,180001,ST ELIZABETH FT THOMAS
0.550986842,0.498026316,0.580592105,0,0,0,110229,"PIEDMONT NEWNAN HOSPITAL, INC"
0.517763158,0.789144737,0.58125,0,0,0,340008,SCOTLAND MEMORIAL HOSPITAL
0.836184211,0.200986842,0.581578947,0,0,0,50737,GARFIELD MEDICAL CENTER
0.533223684,0.732894737,0.581907895,0,0,0,150008,ST CATHERINE HOSPITAL INC
0.780263158,0.036184211,0.582236842,0,0,0,50551,LOS ALAMITOS MEDICAL CENTER
0.564473684,0.282236842,0.582565789,0,0,0,440003,SUMNER REGIONAL MEDICAL CENTER
0.527960526,0.799671053,0.582894737,0,0,0,230270,OAKWOOD HOSPITAL - TAYLOR
0.754276316,0.573026316,0.583223684,0,0,0,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
0.699671053,0.200986842,0.583552632,0,0,0,50129,ST BERNARDINE MEDICAL CENTER
0.574671053,0.102631579,0.583552632,0,0,0,110091,ROCKDALE MEDICAL CENTER
0.529934211,0.089144737,0.584210526,0,0,0,490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER
0.527302632,0.409868421,0.584539474,0,0,0,150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY
0.539144737,0.13125,0.584868421,0,0,0,150024,ESKENAZI HEALTH
0.5375,0.237828947,0.585197368,0,0,0,330196,CONEY ISLAND HOSPITAL
0.538486842,0.180592105,0.585526316,0,0,0,390267,FORBES HOSPITAL
0.532565789,0.721710526,0.585526316,0,0,0,280023,CHI HEALTH ST FRANCIS
0.786842105,0.180592105,0.586184211,0,0,0,50009,QUEEN OF THE VALLEY MEDICAL CENTER
0.586184211,0.386513158,0.586513158,0,0,0,70036,JOHN DEMPSEY HOSPITAL
0.502631579,0.654276316,0.586842105,0,0,0,440029,WILLIAMSON MEDICAL CENTER
0.720065789,0.200986842,0.587171053,0,0,0,310074,JERSEY CITY MEDICAL CENTER
0.542763158,0.799671053,0.5875,0,0,0,110006,ST MARY'S HOSPITAL
0.791118421,0.258223684,0.587828947,0,0,0,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER
0.572039474,0.258223684,0.588157895,0,0,0,390096,ST JOSEPH MEDICAL CENTER
0.560526316,0.758223684,0.588157895,0,0,0,340143,CATAWBA VALLEY MEDICAL CENTER
0.630921053,0.020723684,0.588815789,0,0,0,330028,RICHMOND UNIVERSITY MEDICAL CENTER
0.691447368,0.13125,0.589144737,0,0,0,100053,HIALEAH HOSPITAL
0.565131579,0.573026316,0.589144737,0,0,0,500041,PEACHEALTH ST JOHN MEDICAL CENTER
0.470723684,0.368421053,0.589802632,0,0,0,390091,UPMC NORTHWEST
0.475657895,0.465460526,0.590131579,0,0,0,360011,MARION GENERAL HOSPITAL
0.721381579,0.074671053,0.590460526,0,0,0,100032,BAYFRONT HEALTH - ST PETERSBURG
0.55,0.902960526,0.590460526,0,0,0,330162,NORTHERN WESTCHESTER HOSPITAL
0.557565789,0.868092105,0.590460526,0,0,0,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER
0.550328947,0.334868421,0.591447368,0,0,0,190017,OPELOUSAS GENERAL HEALTH SYSTEM
0.6125,0.874013158,0.591776316,0,0,0,140162,ST JOSEPH MEDICAL CENTER
0.611513158,0.745394737,0.592105263,0,0,0,100289,CLEVELAND CLINIC HOSPITAL
0.496052632,0.848684211,0.592434211,0,0,0,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL
0.592763158,0.102631579,0.592763158,0,0,0,100232,PUTNAM COMMUNITY MEDICAL CENTER
0.582565789,0.052631579,0.593092105,0,0,0,70027,MANCHESTER MEMORIAL HOSPITAL
0.525657895,0.897039474,0.593092105,0,0,0,470005,RUTLAND REGIONAL MEDICAL CENTER
0.657236842,0.386513158,0.59375,0,0,0,360133,GRANDVIEW HOSPITAL & MEDICAL CENTER
0.565789474,0.840789474,0.594078947,0,0,0,10100,THOMAS HOSPITAL
