cost,quality,discharge,income,provider_id,provider
1144,1213,800,2628,50136,PETALUMA VALLEY HOSPITAL
783,1441,800,1028,440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL
883,673,802,2360,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS
988,791,803,212,330397,INTERFAITH MEDICAL CENTER
954,2024,804,2782,20012,FAIRBANKS MEMORIAL HOSPITAL
672,517,805,278,330223,MASSENA MEMORIAL HOSPITAL
724,2212,805,1142,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT
562,2236,807,934,10125,LAKELAND COMMUNITY HOSPITAL
840,1881,808,85,200037,FRANKLIN MEMORIAL HOSPITAL
730,2261,809,1468,160112,SPENCER MUNICIPAL HOSPITAL
972,294,810,878,100121,BARTOW REGIONAL MEDICAL CENTER
1231,2299,811,799,100054,TWIN CITIES HOSPITAL
707,2521,811,80,200031,CARY MEDICAL CENTER
753,294,811,2393,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER
1027,257,814,2557,50359,TULARE REGIONAL MEDICAL CENTER
726,2158,815,1542,520048,MERCY MEDICAL CENTER OF OSHKOSH
872,623,816,1956,370039,HILLCREST HOSPITAL CLAREMORE
713,2365,817,1725,140147,RICHLAND MEMORIAL HOSPITAL
762,1775,817,1705,140001,GRAHAM HOSPITAL ASSOCIATION
717,2057,817,1242,360131,ALLIANCE COMMUNITY HOSPITAL
1007,2280,820,2175,450828,CHRISTUS SPOHN HOSPITAL ALICE
804,61,820,250,330003,ALBANY MEMORIAL HOSPITAL
837,257,820,2574,50568,MADERA COMMUNITY HOSPITAL
1233,465,823,2616,50101,SUTTER SOLANO MEDICAL CENTER
725,2531,823,1787,170186,KANSAS HEART HOSPITAL
1118,257,825,885,100107,LEHIGH REGIONAL MEDICAL CENTER
1110,2497,826,838,100314,WEST KENDALL BAPTIST HOSPITAL
718,788,827,1035,440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER
733,379,828,1030,440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER
892,2125,828,1018,440184,FRANKLIN WOODS COMMUNITY HOSPITAL
852,843,828,1003,440065,NORTHCREST MEDICAL CENTER
765,1881,828,476,490084,RIVERSIDE TAPPAHANNOCK HOSPITAL
964,1261,828,2666,50014,SUTTER AMADOR HOSPITAL
1292,1090,833,2629,50688,SAINT LOUISE REGIONAL HOSPITAL
795,2433,834,79,200050,MAINE COAST MEMORIAL HOSPITAL
661,1090,835,478,490033,WARREN MEMORIAL HOSPITAL
800,1261,836,1487,520063,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND
846,1923,837,1533,520019,MINISTRY SAINT MARYS HOSPITAL
582,2468,837,1169,180105,MONROE COUNTY MEDICAL CENTER
682,421,839,1848,190044,ACADIA GENERAL HOSPITAL
983,1213,840,1296,150157,ST VINCENT CARMEL HOSPITAL INC
867,1555,840,475,490140,"STAFFORD HOSPITAL, LLC"
775,943,840,1134,180049,BAPTIST HEALTH RICHMOND
949,1441,840,747,110201,COLISEUM NORTHSIDE HOSPITAL
784,2024,840,606,340120,VIDANT DUPLIN  HOSPITAL
835,2024,845,1491,520062,OCONOMOWOC MEMORIAL HOSPITAL
675,2344,845,1816,280128,CHI HEALTH NEBRASKA HEART
776,2645,847,1113,250020,WEBSTER GENERAL HOSPITAL/SWING BED
1093,127,848,2416,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA
847,791,849,82,200018,AROOSTOOK MEDICAL CENTER
1039,729,850,505,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER
820,2531,850,1056,440130,BAPTIST MEMORIAL HOSPITAL UNION CITY
843,2181,850,955,10108,PRATTVILLE BAPTIST HOSPITAL
928,1498,853,765,100140,BAPTIST MEDICAL CENTER - NASSAU
982,1498,853,2244,450024,UNIVERSITY MEDICAL CENTER OF EL PASO
929,1852,853,1279,360360,"SOIN MEDICAL CENTER,INDU & RAJ SOIN MEDICAL CENTER"
808,2298,856,1555,240050,FAIRVIEW LAKES MEDICAL CENTER
1155,992,856,1088,250096,MERIT HEALTH RANKIN
802,729,858,1182,360040,KNOX COMMUNITY HOSPITAL
871,1498,858,1783,170103,NEWTON MEDICAL CENTER
496,2616,860,1923,40011,CHAMBERS MEMORIAL HOSPITAL
1185,1156,861,2452,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
1108,673,862,2483,50588,SAN DIMAS COMMUNITY HOSPITAL
921,1650,862,2177,450163,CHRISTUS SPOHN HOSPITAL KLEBERG
865,2536,862,1021,440018,SYCAMORE SHOALS HOSPITAL
769,2238,865,2746,500007,ISLAND HOSPITAL
980,35,866,1675,140068,ROSELAND COMMUNITY HOSPITAL
704,2610,867,1111,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN
1112,1813,868,2652,50313,SUTTER TRACY COMMUNITY HOSPITAL
760,517,869,358,390146,WARREN GENERAL HOSPITAL
821,2181,869,367,390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL
785,992,869,1456,160001,MARSHALLTOWN MEDICAL & SURGICAL CENTER
719,2280,872,1417,230035,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS
561,2386,873,971,10148,EVERGREEN MEDICAL CENTER
962,2536,874,1083,250025,MERIT HEALTH GILMORE MEMORIAL
956,2057,874,583,340133,MARTIN GENERAL HOSPITAL
823,2158,874,1513,520071,FORT MEMORIAL HOSPITAL
881,2344,874,1700,140143,ST MARGARETS HOSPITAL
896,2344,878,1698,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER
744,2057,878,1577,240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS
698,1441,878,1901,40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY
828,1881,878,522,490111,WYTHE COUNTY COMMUNITY HOSPITAL
731,379,882,366,390052,CLEARFIELD HOSPITAL
712,1393,882,1073,250128,TRI LAKES MEDICAL CENTER
797,2453,884,1360,150030,HENRY COUNTY MEMORIAL HOSPITAL
1089,1309,884,2655,50291,SUTTER SANTA ROSA REGIONAL HOSPITAL
839,2433,886,1358,150065,SCHNECK MEDICAL CENTER
1198,215,886,415,390070,LOWER BUCKS HOSPITAL
1008,729,888,2661,50417,SUTTER COAST HOSPITAL
1146,574,888,2776,20026,ALASKA NATIVE MEDICAL CENTER
909,2212,890,2706,380071,WILLAMETTE VALLEY MEDICAL CENTER
861,1393,890,1984,370020,MERCY HOSPITAL ADA
1138,791,890,2131,450395,MEMORIAL MEDICAL CENTER LIVINGSTON
637,421,893,363,390118,BRADFORD REGIONAL MEDICAL CENTER
738,1344,894,1435,230037,HILLSDALE COMMUNITY HEALTH CENTER
639,2716,895,2043,450864,TEXAS SPINE AND JOINT HOSPITAL
1252,517,895,847,100288,ST MARY'S MEDICAL CENTER
1129,574,897,2256,60011,DENVER HEALTH MEDICAL CENTER
737,729,898,297,330074,F F THOMPSON HOSPITAL
794,294,898,2462,50378,PACIFICA HOSPITAL OF THE VALLEY
1352,331,900,2634,50194,WATSONVILLE COMMUNITY HOSPITAL
908,379,900,1148,180019,MEADOWVIEW REGIONAL MEDICAL CENTER
841,1393,902,1038,440081,LECONTE MEDICAL CENTER
801,2389,903,1119,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H
854,1650,903,1564,240214,MAPLE GROVE HOSPITAL
887,2486,905,1534,520091,HOWARD YOUNG MEDICAL CTR
856,1344,905,1483,160104,TRINITY BETTENDORF
1055,673,905,2474,50586,CHINO VALLEY MEDICAL CENTER
811,2618,908,2193,450604,HILL COUNTRY MEMORIAL HOSPITAL INC
863,1213,908,97,70008,JOHNSON MEMORIAL HOSPITAL
1010,1498,910,728,110046,CLEARVIEW  REGIONAL MEDICAL CENTER
813,882,911,1965,370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC"
1036,882,911,1343,150047,ST JOSEPH HOSPITAL
778,2659,913,1955,370235,"ST JOHN BROKEN ARROW, INC"
1186,152,914,811,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE
829,1344,915,89,470024,NORTHWESTERN MEDICAL CENTER INC
932,1881,915,1865,190202,OCHSNER MEDICAL CENTER - BATON ROUGE
1160,1685,915,2408,290032,NORTHERN NEVADA MEDICAL CENTER
873,1881,918,247,330276,NATHAN LITTAUER HOSPITAL
1395,517,919,117,310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER
1149,574,919,2391,320063,CARLSBAD MEDICAL CENTER
994,2057,921,1994,670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL
792,1992,922,1547,520045,THEDA CLARK MEDICAL CENTER
851,2573,923,1344,150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR
763,1441,923,1178,180070,TWIN LAKES REGIONAL MEDICAL CENTER
878,1600,923,1210,360080,EAST OHIO REGIONAL HOSPITAL
874,1992,926,1526,520097,ST MARYS HOSPITAL MEDICAL CTR
812,2024,926,1588,240088,RICE MEMORIAL HOSPITAL
849,574,928,2302,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA
777,1555,929,320,390037,HERITAGE VALLEY SEWICKLEY
858,517,930,738,110104,CRISP REGIONAL HOSPITAL
1098,882,931,1009,440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER
906,1393,931,2411,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER
893,179,933,95,70012,ROCKVILLE GENERAL HOSPITAL
911,2508,934,704,110002,UPSON REGIONAL MEDICAL CENTER
799,729,935,1585,240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA
1183,2238,936,822,100125,HOMESTEAD HOSPITAL
1313,1685,937,2110,450659,PARK PLAZA HOSPITAL
853,2158,938,1545,520009,ST ELIZABETH HOSPITAL
1040,2413,939,605,340106,SANDHILLS REGIONAL MEDICAL CENTER
966,1685,940,742,110150,OCONEE REGIONAL MEDICAL CENTER
1056,1344,940,1336,150133,KOSCIUSKO COMMUNITY HOSPITAL
999,1344,940,2701,380025,LEGACY MOUNT HOOD MEDICAL CENTER
1033,1038,943,640,420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL
901,2024,944,1701,140026,ST MARYS HOSPITAL
1088,465,945,2117,450289,HARRIS HEALTH SYSTEM
876,2559,946,667,420033,GHS GREER MEMORIAL HOSPITAL
1221,1685,946,1108,250123,GARDEN PARK MEDICAL CENTER
1159,1393,948,1096,250138,MERIT HEALTH RIVER OAKS
1170,82,949,2601,50211,ALAMEDA HOSPITAL
1072,791,950,619,340144,DAVIS REGIONAL MEDICAL CENTER
1085,1600,950,839,100200,BROWARD HEALTH IMPERIAL POINT
952,1555,950,1616,270023,COMMUNITY MEDICAL CENTER
1316,1852,953,2566,50506,SIERRA VISTA REGIONAL MEDICAL CENTER
970,1498,954,2301,130014,WEST VALLEY MEDICAL CENTER
1079,2280,955,1296,150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL
638,2579,956,1237,360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER
1347,1261,956,2263,60065,NORTH SUBURBAN MEDICAL CENTER
1062,882,956,2688,50042,ST ELIZABETH COMMUNITY HOSPITAL
897,1090,959,2365,30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS
705,1213,960,41,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM
916,1775,960,373,390138,WAYNESBORO HOSPITAL
1024,1498,962,1809,280132,BELLEVUE MEDICAL CENTER DBA NEBRASKA MEDICINE-BELL
817,2181,962,1792,170120,LABETTE HEALTH
796,1923,964,1141,180043,MEMORIAL HOSPITAL
1325,152,965,2016,450688,DALLAS REGIONAL MEDICAL CENTER
1317,517,966,2776,20017,ALASKA REGIONAL HOSPITAL
553,2125,967,2563,50257,GOOD SAMARITAN HOSPITAL
1038,1992,967,2282,60013,MERCY REGIONAL MEDICAL CENTER
1026,1038,969,2309,460042,LAKEVIEW HOSPITAL
1194,574,970,2450,50575,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER
743,623,970,1261,360175,CLINTON MEMORIAL HOSPITAL
1135,421,970,823,100150,LOWER KEYS MEDICAL CENTER
877,1493,973,1070,440083,JAMESTOWN REGIONAL MEDICAL CENTER
1080,673,974,2146,670031,ST LUKE'S PATIENTS MEDICAL CENTER
969,2125,975,1420,230121,MEMORIAL HEALTHCARE
842,1685,975,2,220030,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS
723,1813,977,1143,180021,PINEVILLE COMMUNITY HOSPITAL
905,1441,978,96,70004,SHARON HOSPITAL
787,1813,978,516,490114,WELLMONT LONESOME PINE HOSPITAL
973,943,980,2317,460051,JORDAN VALLEY MEDICAL CENTER
951,729,981,546,510039,OHIO VALLEY MEDICAL CENTER
903,2468,981,1075,250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY
1035,992,983,660,420055,CAROLINAS HOSPITAL SYSTEM MARION
1304,1090,983,2444,50735,WHITTIER HOSPITAL MEDICAL CENTER
990,2551,985,2022,450851,BAYLOR HEART AND VASCULAR HOSPITAL
1043,1923,985,2004,670082,BAYLOR MEDICAL CENTER AT MCKINNEY
915,1498,987,1971,370113,INTEGRIS GROVE HOSPITAL
1022,1309,987,1002,440227,TRISTAR STONECREST MEDICAL CENTER
922,1090,989,301,330030,NEWARK-WAYNE COMMUNITY HOSPITAL
996,2602,990,1598,430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA
830,1650,991,1156,180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER
942,2212,992,1427,230217,OAKLAWN HOSPITAL
780,2024,992,4,220065,NOBLE HOSPITAL
1447,1992,994,2614,50689,SAN RAMON REGIONAL MEDICAL CTR
1082,517,995,2138,450330,OAKBEND MEDICAL CENTER
946,1213,996,695,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC
1006,421,997,1497,520059,AURORA MEMORIAL HOSPITAL BURLINGTON
1423,465,997,2644,50118,DOCTORS HOSPITAL OF MANTECA
767,421,999,288,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER
991,1923,1000,2064,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE
1087,1600,1001,968,10049,MEDICAL CENTER ENTERPRISE
940,2365,1002,1306,150097,MAJOR HOSPITAL
831,2521,1003,1383,230259,ST JOSEPH MERCY CHELSEA
1131,843,1004,1613,270017,ST JAMES HEALTHCARE
664,1,1005,1682,140083,LORETTO HOSPITAL
993,1600,1005,1498,520102,AURORA LAKELAND MEDICAL CENTER
1037,1650,1005,688,110230,EMORY JOHNS CREEK HOSPITAL
1210,257,1008,2326,460005,OGDEN REGIONAL MEDICAL CENTER
938,1600,1009,518,490001,NORTON COMMUNITY HOSPITAL
1015,1261,1010,1979,370006,PONCA CITY MEDICAL CENTER
1099,1213,1011,2013,450447,NAVARRO REGIONAL HOSPITAL
1171,1881,1011,950,10012,DEKALB REGIONAL MEDICAL CENTER
624,2725,1013,2576,50708,FRESNO SURGICAL HOSPITAL
936,1881,1014,1494,520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR
1115,1090,1015,2658,50301,UKIAH VALLEY MEDICAL CENTER
1125,1498,1015,2735,500152,SWEDISH ISSAQUAH
814,1213,1017,535,510031,ST FRANCIS HOSPITAL
832,1923,1018,2036,450236,HOPKINS COUNTY MEMORIAL HOSPITAL
806,992,1019,300,330058,GENEVA GENERAL HOSPITAL
758,2212,1019,13,220019,HARRINGTON MEMORIAL HOSPITAL
1222,1156,1021,690,110008,NORTHSIDE HOSPITAL CHEROKEE
1224,992,1022,397,390197,SACRED HEART HOSPITAL
1136,31,1023,461,90008,UNITED MEDICAL CENTER
1213,51,1023,2529,50526,HUNTINGTON BEACH HOSPITAL
1013,1734,1025,1596,430012,AVERA SACRED HEART HOSPITAL
1057,2468,1026,1515,520028,THE MONROE CLINIC
1240,2057,1027,2054,450656,NACOGDOCHES MEDICAL CENTER
981,1441,1028,1778,170006,VIA CHRISTI HOSPITAL PITTSBURG INC
1259,1090,1028,2780,20006,MAT-SU REGIONAL MEDICAL CENTER
987,843,1030,473,490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER
1363,882,1031,160,310021,ST FRANCIS MEDICAL CENTER
689,2657,1031,989,10168,JACK HUGHSTON MEMORIAL HOSPITAL
1002,1090,1031,2387,320022,PLAINS REGIONAL MEDICAL CENTER
913,2155,1034,2113,450804,TEXAS ORTHOPEDIC HOSPITAL
663,2725,1034,1316,150160,ORTHOINDY HOSPITAL
880,1966,1036,627,340016,HARRIS REGIONAL HOSPITAL
1060,1881,1037,258,330049,NORTHERN DUTCHESS HOSPITAL
848,379,1038,296,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER
1042,2610,1039,2009,670025,THE HEART HOSPITAL BAYLOR PLANO
1068,421,1040,2130,450347,HUNTSVILLE MEMORIAL HOSPITAL
1120,465,1041,1244,360151,AFFINITY MEDICAL CENTER
971,1090,1041,1451,230055,DICKINSON COUNTY MEMORIAL HOSPITAL
910,2280,1043,1303,150037,HANCOCK REGIONAL HOSPITAL
1020,1775,1044,1819,280032,MARY LANNING HEALTHCARE
886,1685,1045,1450,230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL
1148,1966,1046,1527,520193,AURORA BAYCARE MEDICAL CTR
1000,943,1046,998,440151,RIVER PARK HOSPITAL
1218,331,1048,442,390220,JENNERSVILLE REGIONAL HOSPITAL
1532,623,1049,2502,50534,JOHN F KENNEDY MEMORIAL HOSPITAL
1443,791,1050,2486,50281,ALHAMBRA HOSPITAL MEDICAL CENTER
907,2322,1050,625,340023,PARK RIDGE HEALTH
1187,1734,1052,907,100055,FLORIDA HOSPITAL NORTH PINELLAS
1243,729,1052,2018,670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE
939,882,1054,754,110124,WAYNE MEMORIAL HOSPITAL
957,1213,1055,1176,180087,TAYLOR REGIONAL HOSPITAL
1340,791,1056,2395,290005,NORTH VISTA HOSPITAL
1003,1498,1057,47,410006,NEWPORT HOSPITAL
884,1650,1057,90,470001,CENTRAL VERMONT MEDICAL CENTER
1200,421,1059,798,100124,SANTA ROSA MEDICAL CENTER
1281,791,1059,2505,50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT
1161,2551,1061,812,100315,VIERA HOSPITAL
875,2365,1061,788,100142,JACKSON HOSPITAL
1083,992,1061,2054,450508,MEMORIAL HOSPITAL
1049,1090,1064,48,410001,MEMORIAL HOSPITAL OF RHODE ISLAND
1139,61,1065,173,330204,BELLEVUE HOSPITAL CENTER
984,2480,1066,1699,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL
836,294,1067,283,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL
1084,1038,1068,620,340041,CALDWELL MEMORIAL HOSPITAL
1303,294,1069,1091,250122,NATCHEZ COMMUNITY HOSPITAL
1329,331,1070,2438,50740,MARINA DEL REY HOSPITAL
1247,1441,1071,2713,380007,LEGACY EMANUEL MEDICAL CENTER
636,2684,1071,1969,370210,"OKLAHOMA SURGICAL HOSPITAL, LLC"
1314,127,1073,1636,140240,WESTLAKE COMMUNITY HOSPITAL
1152,1261,1074,261,330135,BON SECOURS COMMUNITY HOSPITAL
934,943,1075,1157,180005,HIGHLANDS REGIONAL MEDICAL CENTER
1047,2238,1076,1221,360087,LUTHERAN HOSPITAL
1234,1261,1076,1950,370016,INTEGRIS BASS BAPTIST HEALTH CENTER
1031,1038,1078,1861,190020,LANE REGIONAL MEDICAL CENTER
1578,331,1078,2591,50152,SAINT FRANCIS MEMORIAL HOSPITAL
1018,2468,1080,67,300014,FRISBIE MEMORIAL HOSPITAL
989,2299,1081,618,340097,HUGH CHATHAM MEMORIAL HOSPITAL
869,2508,1082,920,10065,RUSSELL HOSPITAL
1212,1090,1083,2695,120002,MAUI MEMORIAL MEDICAL CENTER
919,1441,1084,972,10036,ANDALUSIA REGIONAL HOSPITAL
1021,2158,1084,1780,170197,KANSAS MEDICAL CENTER LLC
1168,421,1086,766,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER
1067,2057,1087,106,70019,"MILFORD HOSPITAL, INC"
1009,1852,1088,2165,450104,GUADALUPE REGIONAL MEDICAL CENTER
1529,882,1088,2640,50122,DAMERON HOSPITAL
1172,1555,1090,321,390328,UPMC EAST
1025,1090,1090,1071,440187,LIVINGSTON REGIONAL HOSPITAL
945,2444,1092,1026,440025,"LAUGHLIN MEMORIAL HOSPITAL, INC"
1127,1966,1093,2199,450272,CENTRAL TEXAS MEDICAL CENTER
1086,1734,1094,1803,280077,FREMONT HEALTH MEDICAL CENTER
1274,106,1094,914,100302,ST CLOUD REGIONAL MEDICAL CENTER
1228,1309,1094,2758,500139,CAPITAL MEDICAL CENTER
902,2583,1097,1554,240066,LAKEVIEW MEMORIAL HOSPITAL
1145,623,1098,1080,250093,BOLIVAR MEDICAL CENTER
793,729,1099,1413,230095,WEST BRANCH REGIONAL MEDICAL CENTER
1153,331,1099,1990,450730,BAYLOR MEDICAL CENTER AT CARROLLTON
1105,1775,1101,434,390304,ROXBOROUGH MEMORIAL HOSPITAL
899,465,1102,402,390194,GNADEN HUETTEN MEMORIAL HOSPITAL
1309,2095,1103,1702,140040,GALESBURG COTTAGE HOSPITAL
1128,2344,1104,2269,60030,MCKEE MEDICAL CENTER
978,1923,1104,63,300019,CHESHIRE MEDICAL CENTER
1322,69,1104,2445,50580,LA PALMA INTERCOMMUNITY HOSPITAL
1116,106,1107,1668,140181,SOUTH SHORE HOSPITAL
1406,179,1108,2542,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER
1429,106,1109,2520,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
1014,673,1109,1238,360185,SALEM REGIONAL MEDICAL CENTER
866,2095,1111,345,390154,PENN HIGHLANDS ELK
1077,331,1112,275,330215,"ROME MEMORIAL HOSPITAL, INC"
1227,1498,1112,1512,520100,BELOIT MEMORIAL HOSPITAL
1154,2453,1114,1744,260113,MISSOURI DELTA MEDICAL CENTER
1209,843,1115,2119,450709,HOUSTON METHODIST ST JOHN HOSPITAL
1041,1813,1115,1590,240030,DOUGLAS COUNTY HOSPITAL
1132,69,1117,224,330231,QUEENS HOSPITAL CENTER
1113,882,1118,523,490126,LEWISGALE HOSPITAL ALLEGHANY
1203,1881,1118,2774,500002,PROVIDENCE ST MARY MEDICAL CENTER
1424,379,1120,443,390116,MERCY SUBURBAN HOSPITAL
1030,623,1120,684,110226,DEKALB MEDICAL CENTER AT HILLANDALE
1276,1966,1122,2006,450537,METHODIST RICHARDSON MEDICAL CENTER
1173,2413,1123,1702,140064,ST MARY MEDICAL CENTER
1104,179,1124,248,330232,ST MARY'S HOSPITAL ( TROY )
1319,882,1125,2248,60104,ST ANTHONY NORTH HEALTH CAMPUS
1156,379,1126,2042,450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL
1048,2413,1126,1859,190013,WEST CALCASIEU CAMERON HOSPITAL
918,1992,1126,100,70003,DAY KIMBALL HOSPITAL
947,179,1129,17,220049,MARLBOROUGH HOSPITAL
1256,331,1130,1963,370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER
1142,673,1131,1138,180127,FRANKFORT REGIONAL MEDICAL CENTER
1012,331,1132,556,510047,FAIRMONT REGIONAL MEDICAL CENTER
1071,69,1133,1479,160089,OTTUMWA REGIONAL HEALTH CENTER
985,2057,1134,1207,360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER
889,1734,1135,558,340003,NORTHERN HOSPITAL OF SURRY COUNTY
1078,1685,1136,53,410005,OUR LADY OF FATIMA HOSPITAL
1438,1441,1136,2255,60114,PARKER ADVENTIST HOSPITAL
1548,31,1138,2592,50228,SAN FRANCISCO GENERAL HOSPITAL
1268,1213,1139,2214,450092,FORT DUNCAN MEDICAL CENTER
1372,791,1140,2201,450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE
1029,1156,1140,340,390219,EXCELA HEALTH LATROBE HOSPITAL
827,1775,1142,10,220095,HEYWOOD HOSPITAL
1260,1813,1143,2084,450271,WISE REGIONAL HEALTH SYSTEM
1102,1261,1144,377,390101,MEMORIAL HOSPITAL
1244,1393,1145,862,100132,SOUTH FLORIDA BAPTIST HOSPITAL
923,2181,1146,582,340186,VIDANT BEAUFORT HOSPITAL
1092,1685,1146,51,410013,WESTERLY HOSPITAL
888,1344,1146,280,330197,CANTON-POTSDAM HOSPITAL
1215,1813,1149,924,10164,COOSA VALLEY MEDICAL CENTER
1357,331,1150,962,10038,STRINGFELLOW MEMORIAL HOSPITAL
1005,943,1151,1614,270057,BOZEMAN DEACONESS HOSPITAL
1330,882,1152,2109,450035,ST JOSEPH MEDICAL CENTER
1400,2095,1153,155,310069,INSPIRA MEDICAL CENTER ELMER
1184,2024,1154,1868,190144,MINDEN MEDICAL CENTER
1193,1344,1155,1299,150059,RIVERVIEW HEALTH
955,2389,1156,1531,520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT
1109,2181,1157,1566,240104,ST FRANCIS REGIONAL MEDICAL CENTER
1157,729,1158,1403,230207,MCLAREN OAKLAND
1521,1261,1158,2258,60014,PRESBYTERIAN ST LUKES MEDICAL CENTER
967,2057,1160,1251,360065,FISHER-TITUS HOSPITAL
825,2261,1161,1246,360036,WOOSTER COMMUNITY HOSPITAL
1311,1344,1161,1023,440176,INDIAN PATH MEDICAL CENTER
1439,1261,1163,1842,190205,THE REGIONAL MEDICAL CENTER OF ACADIANA
1175,1600,1164,2772,500053,KENNEWICK GENERAL HOSPITAL
1535,843,1164,2455,50191,ST MARY MEDICAL CENTER
904,1156,1166,1419,230080,MCLAREN CENTRAL MICHIGAN
1188,1156,1167,1706,140120,PEKIN MEMORIAL HOSPITAL
1101,1992,1168,1055,440132,HENRY COUNTY MEDICAL CENTER
1248,2365,1168,647,420089,EAST COOPER MEDICAL CENTER
1124,1441,1170,2691,120005,HILO MEDICAL CENTER
1270,1650,1171,1690,140012,KATHERINE SHAW BETHEA HOSPITAL
1190,2587,1172,68,200020,YORK HOSPITAL
1150,1498,1172,519,490116,LEWISGALE HOSPITAL PULASKI
1201,1555,1174,1222,360037,ST VINCENT CHARITY MEDICAL CENTER
1094,2486,1175,316,390147,MONONGAHELA VALLEY HOSPITAL
1070,1344,1176,759,110105,COLQUITT REGIONAL MEDICAL CENTER
1484,2024,1176,2514,50272,REDLANDS COMMUNITY HOSPITAL
1097,2057,1178,1530,520202,ST CLARES HOSPITAL OF WESTON
1166,1441,1179,1434,230005,EMMA L BIXBY MEDICAL CENTER
1176,1992,1180,74,200034,ST MARYS REGIONAL MEDICAL CENTER
1482,82,1180,2523,50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
1341,1038,1182,1074,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER
1216,2508,1182,1514,520208,ST MARYS JANESVILLE HOSPITAL
1385,379,1184,2547,50329,CORONA REGIONAL MEDICAL CENTER
1273,2024,1185,1748,260193,ST MARY'S MEDICAL CENTER
1456,1156,1186,2496,50636,POMERADO HOSPITAL
1262,1261,1186,2722,380020,MCKENZIE-WILLAMETTE MEDICAL CENTER
1265,623,1188,826,100276,BROWARD HEALTH CORAL SPRINGS
1134,465,1189,617,340051,WATAUGA MEDICAL CENTER
1122,574,1190,317,390032,ALLEGHENY VALLEY HOSPITAL
944,2322,1191,1448,230058,MUNSON HEALTHCARE GRAYLING HOSPITAL
1477,48,1192,2435,50468,MEMORIAL HOSPITAL OF GARDENA
1301,1600,1193,1649,140304,ADVENTIST BOLINGBROOK HOSPITAL
1045,2583,1193,49,410008,SOUTH COUNTY HOSPITAL INC
