cost,discharge,quality,provider_id,provider
0.130307435,0.298023914,0.108389418,330136,MARY IMOGENE BASSETT HOSPITAL
0.970941002,0.298677239,0.216698289,50481,WEST HILLS HOSPITAL & MEDICAL CENTER
0.960777597,0.299258968,0.742061645,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER
0.374402618,0.299867545,0.686725854,100072,FLORIDA HOSPITAL FISH MEMORIAL
0.657681045,0.300413475,0.296672514,100046,FLORIDA HOSPITAL ZEPHYRHILLS
0.297863148,0.301004153,0.052973079,170020,HUTCHINSON REGIONAL MEDICAL CENTER INC
0.314292476,0.301585881,0.225128875,320002,ST VINCENT HOSPITAL
0.270438937,0.302230257,0.979702155,160030,MARY GREELEY MEDICAL CENTER
0.497770303,0.302820935,0.602482638,310005,HUNTERDON MEDICAL CENTER
0.613963155,0.302820935,0.654166965,360076,ATRIUM MEDICAL CENTER
0.414207295,0.304011241,0.768087277,490041,MARY IMMACULATE HOSPITAL
0.457230906,0.304422925,0.460523019,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER
0.153656771,0.305058352,0.965830171,140034,ST MARYS HOSPITAL
0.64107382,0.305568483,0.106563686,30055,KINGMAN REGIONAL MEDICAL CENTER
0.392398126,0.306212859,0.68872163,450176,MISSION REGIONAL MEDICAL CENTER
0.58720789,0.306740889,0.562164387,190045,ST TAMMANY PARISH HOSPITAL
0.897694054,0.307349467,0.007911506,100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER
0.248918363,0.307349467,0.54757643,10019,HELEN KELLER MEMORIAL HOSPITAL
0.745567653,0.307349467,0.112318322,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL
0.225229575,0.309094652,0.045670151,250082,DELTA REGIONAL MEDICAL CENTER
0.336501216,0.309094652,0.71694888,520013,SACRED HEART HOSPITAL
0.263112008,0.310302857,0.335344025,360276,ST ELIZABETH BOARDMAN HEALTH CENTER
0.7947762,0.310302857,0.236638147,390223,PENN PRESBYTERIAN MEDICAL CENTER
0.893321404,0.311394716,0.581361423,100238,NORTHSIDE HOSPITAL
0.262402681,0.311994344,0.952566765,260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY
0.47107096,0.312531324,0.540121357,170146,PROVIDENCE MEDICAL CENTER
0.780726577,0.31318465,0.269277583,140029,COPLEY MEMORIAL HOSPITAL
0.845714625,0.313829026,0.848070452,50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
0.269795244,0.314473402,0.132437173,450196,PARIS REGIONAL MEDICAL CENTER
0.874133586,0.315037231,0.236038519,100209,KENDALL REGIONAL MEDICAL CENTER
0.95735175,0.315037231,0.613356483,50742,OLYMPIA MEDICAL CENTER
0.689718416,0.316146989,0.38332319,140211,DELNOR COMMUNITY HOSPITAL
0.301958263,0.316746617,0.975397365,240207,FAIRVIEW RIDGES HOSPITAL
0.025916257,0.317355194,0.903137753,330164,HIGHLAND HOSPITAL
0.423789691,0.317927973,0.88386017,260081,SSM ST CLARE HEALTH CENTER
0.700788847,0.318527601,0.161201403,110192,EASTSIDE MEDICAL CENTER
0.377876366,0.319127228,0.630414549,490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER
0.942625149,0.319127228,0.057546359,100071,BAYFRONT HEALTH BROOKSVILLE
0.710233971,0.320272786,0.420670151,330332,ST JOSEPH HOSPITAL
0.281464841,0.320809766,0.934712179,340071,BETSY JOHNSON REGIONAL  HOSPITAL
0.356417357,0.321310947,0.791490657,40118,NEA BAPTIST MEMORIAL HOSPITAL
0.419483379,0.321310947,0.156332784,490136,BON SECOURS ST FRANCIS MEDICAL CENTER
0.376793709,0.322456505,0.919748335,510055,CABELL HUNTINGTON HOSPITAL INC
0.659938491,0.323056132,0.500107396,100161,CENTRAL FLORIDA REGIONAL HOSPITAL
0.356415937,0.32364681,0.174974941,500077,PROVIDENCE HOLY FAMILY HOSPITAL
0.21979619,0.32420169,0.949398582,10035,CULLMAN REGIONAL MEDICAL CENTER
0.556791335,0.32420169,0.016896971,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE
0.189428101,0.32527565,0.577441469,40010,MERCY HOSPITAL NORTHWEST ARKANSAS
0.780581313,0.32527565,0.092951242,450638,HOUSTON NORTHWEST MEDICAL CENTER
0.6463657,0.326537553,0.320765018,450015,PARKLAND HEALTH AND HOSPITAL SYSTEM
0.832810451,0.327181929,0.220895683,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER
0.502973256,0.327781557,0.076644949,330027,NASSAU UNIVERSITY MEDICAL CENTER
0.141186642,0.328318537,0.576403308,270014,ST PATRICK HOSPITAL
0.513063076,0.328900265,0.616587313,240132,UNITY HOSPITAL
0.670797436,0.328900265,0.107208062,110031,SPALDING REGIONAL HOSPITAL
0.963953445,0.330090571,0.182958044,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY
0.892733095,0.330699148,0.154533901,390123,POTTSTOWN MEMORIAL MEDICAL CENTER
0.688288767,0.331307725,0.156332784,320009,LOVELACE MEDICAL CENTER
0.30207872,0.331952101,0.988186439,140002,ALTON MEMORIAL HOSPITAL
0.936552209,0.331952101,0.003812558,290021,VALLEY HOSPITAL MEDICAL CENTER
0.844998634,0.333169256,0.001566192,310113,SOUTHERN OCEAN MEDICAL CENTER
0.210182762,0.333742035,0.70134066,230277,HURON VALLEY-SINAI HOSPITAL
0.566574817,0.334359562,0.446830028,190027,CHRISTUS ST PATRICK HOSPITAL
0.73931131,0.334359562,0.390679817,140080,PRESENCE SAINT FRANCIS HOSPITAL
0.088946879,0.335558817,0.951967137,220002,MOUNT AUBURN HOSPITAL
0.140776651,0.336158445,0.959923391,130002,ST LUKE'S MAGIC VALLEY RMC
0.885671371,0.336758073,0.512771175,100228,WESTSIDE REGIONAL MEDICAL CENTER
0.709655409,0.336758073,0.738938211,390204,NAZARETH HOSPITAL
0.28549491,0.338055774,0.711426935,170016,ST FRANCIS HEALTH CENTER INC
0.210053083,0.338664352,0.593765662,490122,INOVA MOUNT VERNON HOSPITAL
0.784096254,0.339192382,0.527547075,50069,ST JOSEPH HOSPITAL
0.191675122,0.339827808,0.173238706,390145,EXCELA HEALTH WESTMORELAND HOSPITAL
0.002551934,0.340427436,0.375250591,220073,MORTON HOSPITAL
0.125882598,0.341009164,0.796529319,510024,MONONGALIA COUNTY GENERAL HOSPITAL
0.711307068,0.341555094,0.013845135,50056,ANTELOPE VALLEY HOSPITAL
0.205698621,0.341555094,0.571749481,160057,GREAT RIVER MEDICAL CENTER
0.76590602,0.342808048,0.265778263,50300,ST MARY MEDICAL CENTER
0.461810528,0.343452424,0.05027923,140133,HOLY CROSS HOSPITAL
0.964498483,0.343989404,0.101927758,50179,EMANUEL MEDICAL CENTER
0.907767158,0.344597981,0.032370946,50471,GOOD SAMARITAN HOSPITAL
0.50774746,0.345206558,0.205018973,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD
0.441793993,0.345555595,0.386276581,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND
0.622507258,0.345555595,0.002765447,330107,PECONIC BAY MEDICAL CENTER
0.485717645,0.3467817,0.779891888,340075,CMC-BLUE RIDGE
0.8637686,0.347291831,0.281574425,50488,EDEN MEDICAL CENTER
0.25400887,0.347900408,0.674867545,140011,HERRIN HOSPITAL
0.339123044,0.348437388,0.759620892,520021,UNITED HOSPITAL SYSTEM
0.411212852,0.349001217,0.447420706,390268,MOUNT NITTANY MEDICAL CENTER
0.45779257,0.349001217,0.899808477,110095,TIFT REGIONAL MEDICAL CENTER
0.827242678,0.350164674,0.447420706,260027,RESEARCH MEDICAL CENTER
0.459321889,0.35080905,0.229532111,450023,CITIZENS MEDICAL CENTER
0.581008079,0.35080905,0.670553805,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO
0.122749579,0.352079903,0.868251951,340130,CAROLINAS HEALTHCARE SYSTEM UNION
0.088385279,0.352616883,0.887744326,140032,ST ANTHONYS MEMORIAL HOSPITAL
0.775316302,0.352616883,0.885113124,440189,REGIONAL HOSPITAL OF JACKSON
0.243262781,0.35375349,0.152180139,330014,JAMAICA HOSPITAL MEDICAL CENTER
0.197381828,0.35375349,0.627461158,390228,ST CLAIR MEMORIAL HOSPITAL
0.673563145,0.354943796,0.055022553,450670,TOMBALL REGIONAL MEDICAL CENTER
0.179676799,0.355561323,0.046815708,490043,INOVA LOUDOUN HOSPITAL
0.860109297,0.356152001,0.507562469,50262,RONALD REAGAN U C L A MEDICAL CENTER
0.430610861,0.356805327,0.119943438,420068,TRMC OF ORANGEBURG & CALHOUN
0.946452977,0.356805327,0.749579366,50153,O'CONNOR HOSPITAL
0.648509337,0.358031431,0.429234982,440150,TRISTAR SUMMIT MEDICAL CENTER
0.980713029,0.358648958,0.663483568,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
0.467484586,0.359284385,0.41423534,450079,BAYLOR MEDICAL CENTER AT IRVING
0.934006804,0.359928761,0.06667502,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
0.552338771,0.360528388,0.136455574,30011,CARONDELET ST JOSEPH'S HOSPITAL
0.302770774,0.361163815,0.880423498,340171,PRESBYTERIAN HOSPITAL MATTHEWS
0.401205124,0.361163815,0.226632419,490053,JOHNSTON MEMORIAL HOSPITAL
0.699250453,0.362246724,0.839004439,330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL
0.491993799,0.362828453,0.157558889,450133,MIDLAND MEMORIAL HOSPITAL
0.415273809,0.362828453,0.704285101,380009,OHSU HOSPITAL AND CLINICS
0.349674681,0.364072457,0.861450204,360354,"WEST CHESTER HOSPITAL, LLC"
0.194963355,0.364618386,0.603064366,520030,ASPIRUS WAUSAU HOSPITAL
0.355031769,0.365244863,0.161201403,100118,FLORIDA HOSPITAL FLAGLER
0.421094851,0.365244863,0.473231546,240004,HENNEPIN COUNTY MEDICAL CENTER 1
0.373569698,0.366515716,0.208777833,30012,YAVAPAI REGIONAL MEDICAL CENTER
0.168631195,0.366515716,0.636688265,140046,GOOD SAMARITAN REGIONAL HLTH CENTER
0.641163605,0.366515716,0.601909859,140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO
0.66498533,0.368386196,0.182286819,50099,SAN ANTONIO REGIONAL HOSPITAL
0.754535289,0.369057421,0.081343524,90001,GEORGE WASHINGTON UNIV HOSPITAL
0.253494245,0.369057421,0.531923462,230142,OAKWOOD HOSPITAL - WAYNE
0.944389166,0.370355123,0.054351328,290041,SUMMERLIN HOSPITAL MEDICAL CENTER
0.616505935,0.371026348,0.100880647,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER
0.472349407,0.371652825,0.812021193,140118,METROSOUTH MEDICAL CENTER
0.887865485,0.372243503,0.566236486,310112,BAYSHORE COMMUNITY HOSPITAL
0.328094954,0.372878929,0.795929691,360144,SOUTH POINTE HOSPITAL
0.92940852,0.373478557,0.14192382,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER
0.843801046,0.374087134,0.84517076,100281,MEMORIAL HOSPITAL WEST
0.580521009,0.37472256,0.497717835,10016,SHELBY BAPTIST MEDICAL CENTER
0.806745905,0.37472256,0.545589604,450424,HOUSTON METHODIST SAN JACINTO HOSPITAL
0.235520308,0.376020262,0.518490012,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL
0.057469687,0.37661989,0.334654901,360072,FAIRFIELD MEDICAL CENTER
0.33542936,0.377309014,0.842056276,420098,WACCAMAW COMMUNITY HOSPITAL
0.547665374,0.377926541,0.37796234,450209,NORTHWEST TEXAS HOSPITAL
0.913614694,0.378633565,0.516959619,670024,NORTH CYPRESS MEDICAL CENTER
0.980294578,0.37929584,0.802033364,390027,TEMPLE UNIVERSITY HOSPITAL
0.333724301,0.379958116,0.637923319,140166,ST MARYS HOSPITAL
0.228709886,0.380602492,0.420079473,130007,ST ALPHONSUS REGIONAL MEDICAL CENTER
0.098434067,0.38119317,0.312772965,360012,MOUNT CARMEL ST ANN'S
0.904879701,0.38119317,0.82043388,50502,SAINT VINCENT MEDICAL CENTER
0.842946956,0.382446123,0.783489654,50017,MERCY GENERAL HOSPITAL
0.367376175,0.3830547,0.135283167,530012,WYOMING MEDICAL CENTER
0.484446692,0.383761724,0.126942078,110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
0.766710505,0.384379251,0.578578077,100166,DOCTORS HOSPITAL OF SARASOTA
0.510561172,0.384987828,0.00213897,230132,HURLEY MEDICAL CENTER
0.68777169,0.385614305,0.233702656,440185,SKYRIDGE MEDICAL CENTER
0.291072031,0.386187084,0.838413761,360016,"JEWISH HOSPITAL, LLC"
0.196991979,0.386187084,0.189187012,360147,MARIETTA MEMORIAL HOSPITAL
0.800064697,0.38736844,0.059023054,50455,SAN JOAQUIN COMMUNITY HOSPITAL
0.299799918,0.388048615,0.755683039,240210,HEALTHEAST ST JOHN'S HOSPITAL
0.542206307,0.38871089,0.591223956,110079,GRADY MEMORIAL HOSPITAL
0.889657606,0.389337367,0.009495597,310003,PALISADES MEDICAL CENTER
0.858544334,0.389972793,0.014874347,310006,ST MARY'S GENERAL HOSPITAL
0.478077698,0.389972793,0.478610296,500124,EVERGREEN HOSPITAL MEDICAL CENTER
0.8714091,0.391234696,0.789987112,10104,TRINITY MEDICAL CENTER
0.471050262,0.391905921,0.595143911,490107,RESTON HOSPITAL CENTER
0.634569409,0.392505549,0.052373452,140251,COMMUNITY FIRST MEDICAL CENTER
0.165862079,0.393105176,0.296046037,220066,MERCY MEDICAL CENTER
0.141956388,0.393731653,0.712832033,180093,BAPTIST HEALTH MADISONVILLE
0.517583746,0.393731653,0.744325911,500001,NORTHWEST HOSPITAL
0.422022671,0.394975657,0.869209565,140291,ADVOCATE GOOD SHEPHERD HOSPITAL
0.157162865,0.394975657,0.772275721,350002,ST ALEXIUS MEDICAL CENTER
0.25859337,0.39623756,0.412499105,240047,ST LUKES HOSPITAL
0.304492818,0.396872986,0.797075249,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS
0.282288259,0.397526312,0.406216439,340015,NOVANT HEALTH ROWAN MEDICAL CENTER
0.321568023,0.398099091,0.09650426,370025,EASTAR HEALTH SYSTEM
0.722771102,0.398099091,0.028361495,370093,O U MEDICAL CENTER
0.31523116,0.399423641,0.764704303,490044,SENTARA OBICI HOSPITAL
0.35635443,0.399423641,0.68872163,110001,HAMILTON MEDICAL CENTER
0.659910672,0.400658695,0.289647025,440035,GATEWAY MEDICAL CENTER
0.392650863,0.401249374,0.133001002,460047,ST MARKS HOSPITAL
0.152071747,0.40189375,0.645575285,380061,PROVIDENCE PORTLAND MEDICAL CENTER
0.352420061,0.40189375,0.883269492,340090,JOHNSTON HEALTH
0.419772962,0.403182502,0.9771515,490119,SENTARA PRINCESS ANNE HOSPITAL
0.398378788,0.403782129,0.149710031,380047,ST CHARLES MEDICAL CENTER - BEND
0.989506475,0.403782129,0.356581585,50464,DOCTORS MEDICAL CENTER
0.740916885,0.405160378,0.217280017,50128,TRI-CITY MEDICAL CENTER
0.140335607,0.405885301,0.959923391,150042,GOOD SAMARITAN HOSPITAL
0.173694552,0.406484929,0.19380504,490101,INOVA FAIR OAKS HOSPITAL
0.924715068,0.407111405,0.817757929,50222,SHARP CHULA VISTA MEDICAL CENTER
0.399530217,0.407737882,0.228359705,440011,BLOUNT MEMORIAL HOSPITAL
0.089321714,0.408310661,0.647445765,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL
0.217793078,0.408310661,0.656046395,440125,FORT SANDERS REGIONAL MEDICAL CENTER
0.485857788,0.409608363,0.993779981,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
0.123505898,0.410234839,0.269277583,330279,MERCY HOSPITAL
0.566885681,0.410923964,0.029050619,420082,AIKEN REGIONAL MEDICAL CENTER
0.478898883,0.411595189,0.38332319,340126,WILSON MEDICAL CENTER
0.65186706,0.412167967,0.37983282,370106,INTEGRIS SOUTHWEST MEDICAL CENTER
0.269077762,0.412794444,0.317015107,90006,PROVIDENCE HOSPITAL
0.319019511,0.412794444,0.999615164,370215,OKLAHOMA HEART HOSPITAL
0.243605341,0.413805756,0.468658266,460001,UTAH VALLEY REGIONAL MEDICAL CENTER
0.728435871,0.414485931,0.187164387,100254,CAPITAL REGIONAL MEDICAL CENTER
0.168795785,0.415121357,0.663483568,460004,MCKAY DEE HOSPITAL
0.436844469,0.415729935,0.810956182,390185,LEHIGH VALLEY HOSPITAL - HAZLETON
0.869631032,0.416338512,0.286809981,100259,SOUTH BAY HOSPITAL
0.403967074,0.416920241,0.911514642,240063,ST JOSEPH'S HOSPITAL
0.960461735,0.417591466,0.124659913,50360,MARIN GENERAL HOSPITAL
0.716462042,0.418316389,0.86047469,450844,METHODIST WILLOWBROOK HOSPITAL
0.08363938,0.418987614,0.75511921,220090,MILFORD REGIONAL MEDICAL CENTER
0.419331316,0.419551443,0.857396005,340039,IREDELL MEMORIAL HOSPITAL INC
0.297084341,0.419551443,0.85456791,500005,VIRGINIA MASON MEDICAL CENTER
0.783667898,0.420786497,0.310875635,50168,ST JUDE MEDICAL CENTER
0.920500187,0.421395074,0.352840624,450675,MEDICAL CENTER OF ARLINGTON
0.451268216,0.422066299,0.630414549,340173,"WAKEMED, CARY HOSPITAL"
0.459461901,0.422066299,0.574980311,190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER
0.072768723,0.423346102,0.065565261,360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST
0.536731839,0.423990478,0.326662848,450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD
0.040169944,0.424625904,0.405625761,220135,FALMOUTH HOSPITAL
0.060678732,0.425216582,0.05564008,230244,GARDEN CITY HOSPITAL
0.139622325,0.425860958,0.696149853,330090,ARNOT OGDEN MEDICAL CENTER
0.49335443,0.426487435,0.24974046,140048,ADVOCATE TRINITY HOSPITAL
0.867796733,0.427069163,0.40027386,100242,GULF COAST REGIONAL MEDICAL CENTER
0.247005851,0.427758287,0.653558388,230099,PROMEDICA MONROE REGIONAL HOSPITAL
0.432614617,0.428366865,0.916428009,500051,OVERLAKE HOSPITAL MEDICAL CENTER
0.244419764,0.42902019,0.787033722,360001,MERCY HOSPITAL ANDERSON
0.17549893,0.429655617,0.345662991,160153,MERCY MEDICAL CENTER-SIOUX CITY
0.932196694,0.430326842,0.442507339,190015,"NORTH OAKS MEDICAL CENTER, L L C"
0.789002951,0.431015966,0.656046395,50007,MILLS-PENINSULA MEDICAL CENTER
0.444176863,0.431651393,0.824658123,520139,AURORA WEST ALLIS MEDICAL CENTER
0.601251369,0.432277869,0.0349574,50121,ADVENTIST MEDICAL CENTER
0.528645862,0.432868547,0.827244577,140122,HINSDALE HOSPITAL
0.211840389,0.433512923,0.121948164,130049,KOOTENAI HEALTH
0.174677669,0.434193098,0.198324622,360090,ST LUKE'S HOSPITAL
0.337693114,0.434873273,0.451188516,170049,OLATHE MEDICAL CENTER
0.230071482,0.435589246,0.932546359,70017,MIDSTATE MEDICAL CENTER
0.896321319,0.436233622,0.704920527,390162,EASTON HOSPITAL
0.242544826,0.43683325,0.107208062,260023,MERCY HOSPITAL JEFFERSON
0.377384979,0.43683325,0.676711176,260001,MERCY HOSPITAL JOPLIN
0.297001349,0.438113052,0.917895754,370047,"MERCY HOSPITAL ARDMORE, INC"
0.438425766,0.438766378,0.489806329,290009,SAINT MARY'S REGIONAL MEDICAL CENTER
0.106927982,0.439419704,0.753642514,340017,MARGARET R PARDEE MEMORIAL HOSPITAL
0.950955959,0.440037231,0.903710532,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
0.284120197,0.440708456,0.954231403,490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER
0.966677212,0.441343882,0.370883153,310070,SAINT PETER'S UNIVERSITY HOSPITAL
0.448513684,0.442006157,0.357288609,140054,MACNEAL  HOSPITAL
0.53197942,0.442677382,0.679736164,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL
0.479203152,0.443330708,0.228932484,190060,LAKE CHARLES MEMORIAL HOSPITAL
0.514691319,0.443330708,0.665998425,390107,UPMC PASSAVANT
0.157752281,0.444637359,0.126279802,70016,SAINT MARYS HOSPITAL
0.871280186,0.445299635,0.493117706,450711,RIO GRANDE REGIONAL HOSPITAL
0.103384885,0.445926112,0.756345314,200024,CENTRAL MAINE MEDICAL CENTER
0.751563282,0.446659984,0.539083196,30036,CHANDLER REGIONAL MEDICAL CENTER
0.034949231,0.447358058,0.237792654,360070,MERCY MEDICAL CENTER
0.133962809,0.447358058,0.884459798,150112,COLUMBUS REGIONAL HOSPITAL
0.931177674,0.447358058,0.17902019,310028,NEWTON MEDICAL CENTER
0.662072959,0.449335935,0.305577433,30038,SCOTTSDALE OSBORN MEDICAL CENTER
0.109161473,0.450034009,0.40027386,220080,HOLY FAMILY HOSPITAL
0.571849117,0.450642586,0.071489941,150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL
0.752104154,0.451278012,0.17552982,440006,TRISTAR SKYLINE MEDICAL CENTER
0.845568977,0.451278012,0.329714685,450097,BAYSHORE MEDICAL CENTER
0.879731733,0.452539916,0.246062146,450775,KINGWOOD MEDICAL CENTER
0.777109804,0.45322904,0.792761509,20001,PROVIDENCE ALASKA MEDICAL CENTER
0.293187042,0.453953963,0.82043388,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL
0.854937489,0.454643087,0.047406386,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER
0.283366158,0.455341161,0.574389633,200039,MAINEGENERAL MEDICAL CENTER
0.16763854,0.455931839,0.318366507,330245,ST ELIZABETH MEDICAL CENTER
0.20783963,0.456594115,0.535834467,270012,BENEFIS HOSPITALS INC
0.248029951,0.457336937,0.384916231,360025,FIRELANDS REGIONAL MEDICAL CENTER
0.888320114,0.458008162,0.173238706,310075,MONMOUTH MEDICAL CENTER
0.806165713,0.458733085,0.501163457,60100,"MEDICAL CENTER OF AURORA, THE"
0.545144449,0.459458008,0.491050333,450051,METHODIST DALLAS MEDICAL CENTER
0.704170386,0.460156082,0.384916231,60020,PARKVIEW MEDICAL CENTER INC
0.813809365,0.460156082,0.417654113,50764,SHASTA REGIONAL MEDICAL CENTER
0.460082732,0.460156082,0.483505764,10011,ST VINCENT'S EAST
0.529512116,0.462268204,0.239117205,390050,ALLEGHENY GENERAL HOSPITAL
0.358848391,0.462984177,0.573700508,320005,SAN JUAN REGIONAL MEDICAL CENTER
0.521696293,0.463673301,0.823261975,250009,MAGNOLIA REGIONAL HEALTH CENTER
0.872833358,0.463673301,0.526974297,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS
0.044207213,0.464881506,0.43117706,220176,ST VINCENT HOSPITAL
0.182323272,0.465525882,0.896819288,370056,COMANCHE COUNTY MEMORIAL HOSPITAL
0.340630626,0.466259755,0.71344956,230176,OAKWOOD HOSPITAL - SOUTHSHORE
0.394943504,0.466913081,0.085066586,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR
0.401097008,0.467593256,0.470090213,150169,COMMUNITY HOSPITAL NORTH
0.933681822,0.468219732,0.063551586,50022,RIVERSIDE COMMUNITY HOSPITAL
0.474544365,0.468935706,0.877640152,60001,NORTH COLORADO MEDICAL CENTER
0.288371749,0.469651679,0.973070452,340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND
0.702727315,0.470313954,0.291741247,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER
0.139111121,0.471003079,0.671753061,230105,MCLAREN - NORTHERN MICHIGAN
0.149781258,0.471728002,0.924536407,160069,MERCY MEDICAL CENTER-DUBUQUE
0.168295313,0.472354478,0.100173624,360059,METROHEALTH SYSTEM
0.712096135,0.473061502,0.851238634,450820,METHODIST SUGAR LAND HOSPITAL
0.794583723,0.473714828,0.372520942,50115,PALOMAR HEALTH DOWNTOWN CAMPUS
0.340994267,0.474439751,0.393883798,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT
0.830943679,0.475146775,0.410422782,50334,SALINAS VALLEY MEMORIAL HOSPITAL
0.52091054,0.475835899,0.159474118,180029,HAZARD ARH REGIONAL MEDICAL CENTER
0.22216339,0.476426577,0.376369299,360159,ADENA REGIONAL MEDICAL CENTER
0.216087366,0.47714255,0.518490012,360123,ST JOHN MEDICAL CENTER
0.812269069,0.477831675,0.511607718,10131,CRESTWOOD MEDICAL CENTER
0.033318519,0.478467101,0.098777475,220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH
0.508017799,0.478467101,0.657335147,310011,CAPE REGIONAL MEDICAL CENTER INC
0.440816696,0.479729004,0.763254457,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL
0.004812886,0.480409179,0.923909931,220105,WINCHESTER HOSPITAL
0.54123756,0.481035655,0.424643803,110164,COLISEUM MEDICAL CENTERS
0.876549114,0.48172478,0.587286103,450634,DENTON REGIONAL MEDICAL CENTER
0.268186357,0.482431804,0.47204124,140164,MEMORIAL HOSPITAL OF CARBONDALE
0.352227287,0.483120928,0.316299134,520037,MINISTRY SAINT JOSEPHS HOSPITAL
0.439070723,0.483836901,0.061162025,110191,PIEDMONT HENRY HOSPITAL
0.278865034,0.483836901,0.422370588,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC"
0.980497926,0.483836901,0.084377461,50380,GOOD SAMARITAN HOSPITAL
0.843461141,0.485832677,0.42688122,50444,MERCY MEDICAL CENTER
0.900812109,0.486432305,0.821704733,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
0.597990206,0.486432305,0.614305148,100253,JUPITER MEDICAL CENTER
0.446268836,0.487783704,0.021604496,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER
0.53404042,0.488454929,0.403379394,330061,LAWRENCE HOSPITAL CENTER
0.70924685,0.489054557,0.191236486,40022,NORTHWEST MEDICAL CENTER-SPRINGDALE
0.732675866,0.48977948,0.589317677,50603,SADDLEBACK MEMORIAL MEDICAL CENTER
0.166535864,0.48977948,0.374570416,350019,ALTRU HOSPITAL
0.647726009,0.491148779,0.330833393,70034,NORWALK HOSPITAL ASSOCIATION
0.618935497,0.491828954,0.121259039,330264,ST LUKE'S CORNWALL HOSPITAL
0.30731223,0.492518078,0.64489511,190008,TERREBONNE GENERAL MEDICAL CENTER
0.824657879,0.493198253,0.248165318,450788,"CORPUS CHRISTI MEDICAL CENTER,THE"
0.405716838,0.493914226,0.141207847,450280,BAYLOR MEDICAL CENTER AT GARLAND
0.215034541,0.4946302,0.686054629,140158,MERCY HOSPITAL AND MEDICAL CENTER
0.8286973,0.4946302,0.659465168,440183,ST FRANCIS HOSPITAL
0.06148081,0.496035297,0.771622396,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC"
0.109492544,0.496688623,0.997637288,40134,"ARKANSAS HEART HOSPITAL, LLC"
0.817626338,0.497028711,0.643391566,50107,MARIAN REGIONAL MEDICAL CENTER
0.427945915,0.497673087,0.871339586,390179,CHESTER COUNTY HOSPITAL
0.86000008,0.498344312,0.095000716,370094,MIDWEST REGIONAL MEDICAL CENTER
0.838790721,0.498344312,0.41423534,100187,PALMETTO GENERAL HOSPITAL
0.217169665,0.49973151,0.750223742,490017,BON SECOURS MARYVIEW MEDICAL CENTER
0.445675041,0.500357987,0.391288394,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW
0.773308652,0.501011312,0.68872163,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
0.014777786,0.501700437,0.467405313,220126,NORWOOD HOSPITAL
0.104950727,0.502353762,0.378669363,300012,ELLIOT HOSPITAL
