cost,costval,quality,incomeval,income,insured,adjudicated_location_id,description,procedure_code,no_procedures,provider
0.493092105,1.00,0.300986842,1,0.504605263,0,,,,,COMMUNITY HOWARD REGIONAL HEALTH INC
0.48125,1.00,0.251644737,1,0.504276316,0,,,,,KINGS COUNTY HOSPITAL CENTER
0.4375,1.00,0.158223684,1,0.503947368,0,,,,,GETTYSBURG HOSPITAL
0.539473684,1.00,0.590131579,1,0.503618421,0,,,,,PHELPS MEMORIAL HOSPITAL ASSN
0.509539474,1.00,0.750328947,1,0.502960526,0,,,,,UH GEAUGA MEDICAL CENTER
0.452960526,1.00,0.734868421,1,0.502960526,0,,,,,BLANCHARD VALLEY HOSPITAL
0.642105263,1.00,0.707894737,1,0.502631579,0,,,,,TWIN CITIES COMMUNITY HOSPITAL
0.669078947,1.00,0.611184211,1,0.502302632,0,,,,,COLLEGE STATION MEDICAL CENTER
0.513486842,1.00,0.654276316,1,0.501973684,0,,,,,PHELPS COUNTY REGIONAL MEDICAL CENTER
0.472368421,1.00,0.506578947,1,0.501644737,0,,,,,MCLEOD LORIS SEACOAST HOSPITAL
0.563815789,1.00,0.052960526,1,0.501315789,0,,,,,SAINT FRANCIS BARTLETT MEDICAL CENTER
0.648355263,1.00,0.366118421,1,0.500328947,0,,,,,SETON MEDICAL CENTER WILLIAMSON
0.498026316,1.00,0.657236842,1,0.500328947,0,,,,,MEMORIAL HERMANN KATY HOSPITAL
0.465460526,1.00,0.289802632,1,0.500328947,0,,,,,GREAT PLAINS HEALTH
0.672368421,1.00,0.150986842,1,0.499013158,0,,,,,TULANE MEDICAL CENTER
0.641447368,1.00,0.092105263,1,0.499013158,0,,,,,NORTH FULTON HOSPITAL
0.573355263,1.00,0.066776316,1,0.499013158,0,,,,,EL CENTRO REGIONAL MEDICAL CENTER
0.482894737,1.00,0.560197368,1,0.499013158,0,,,,,BANNER HEART HOSPITAL
0.426644737,1.00,0.376315789,1,0.498684211,0,,,,,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET
0.584539474,1.00,0.211513158,1,0.498355263,0,,,,,HARBORVIEW MEDICAL CENTER
0.604934211,1.00,0.298684211,1,0.497697368,0,,,,,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
0.519736842,1.00,0.446710526,1,0.497697368,0,,,,,HIGHLINE MEDICAL CENTER
0.487828947,1.00,0.636513158,1,0.497039474,0,,,,,ASANTE THREE RIVERS MEDICAL CENTER
0.440460526,1.00,0.958881579,1,0.497039474,0,,,,,COFFEE REGIONAL MEDICAL CENTER
0.410526316,1.00,0.930921053,1,0.496710526,0,,,,,AUBURN COMMUNITY HOSPITAL
0.657565789,1.00,0.031578947,1,0.495394737,0,,,,,LAKEWOOD REGIONAL MEDICAL CENTER
0.586842105,1.00,0.450328947,1,0.495394737,0,,,,,JOHN RANDOLPH MEDICAL CENTER
0.575,1.00,0.353618421,1,0.495394737,0,,,,,WEST SUBURBAN MEDICAL CENTER
0.438815789,1.00,0.264144737,1,0.495394737,0,,,,,HUNT REGIONAL MEDICAL CENTER
0.666118421,1.00,0.402960526,1,0.494736842,0,,,,,DELAWARE COUNTY MEMORIAL HOSPITAL
0.439144737,1.00,0.6375,1,0.494736842,0,,,,,OZARKS MEDICAL CENTER
0.630592105,1.00,0.039473684,1,0.494407895,0,,,,,SANTA CLARA VALLEY MEDICAL CENTER
0.628947368,1.00,0.663815789,1,0.494078947,0,,,,,LONGVIEW REGIONAL MEDICAL CENTER
0.596052632,1.00,0.072368421,1,0.49375,0,,,,,SAINT FRANCIS MEDICAL CENTER
0.552960526,1.00,0.577302632,1,0.493421053,0,,,,,SIERRA VIEW MEDICAL CENTER
0.473355263,1.00,0.248684211,1,0.492763158,0,,,,,COLUMBIA ST MARYS HOSPITAL OZAUKEE
0.427960526,1.00,0.652960526,1,0.492763158,0,,,,,MARION GENERAL HOSPITAL
0.463157895,1.00,0.270394737,1,0.492105263,0,,,,,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER
0.448684211,1.00,0.774671053,1,0.492105263,0,,,,,SENTARA HALIFAX REGIONAL HOSPITAL
0.5125,1.00,0.221710526,1,0.491776316,0,,,,,ABRAZO ARROWHEAD CAMPUS
0.579276316,1.00,0.379934211,1,0.491118421,0,,,,,BOULDER COMMUNITY FOOTHILLS HOSPITAL
0.472039474,1.00,0.271381579,1,0.491118421,0,,,,,FHN MEMORIAL HOSPITAL
0.425986842,1.00,0.393421053,1,0.490789474,0,,,,,MARIA PARHAM MEDICAL CENTER
0.55625,1.00,0.616118421,1,0.490460526,0,,,,,FLOWER HOSPITAL
0.484539474,1.00,0.815789474,1,0.489802632,0,,,,,TRISTAR HORIZON MEDICAL CENTER
0.455592105,1.00,0.205263158,1,0.489802632,0,,,,,SANFORD BEMIDJI MEDICAL CENTER
0.511842105,1.00,0.481907895,1,0.489473684,0,,,,,ORO VALLEY HOSPITAL
0.554276316,1.00,0.463486842,1,0.488815789,0,,,,,MEDICAL CENTER SOUTH ARKANSAS
0.430921053,1.00,0.710526316,1,0.488815789,0,,,,,WEIRTON MEDICAL CENTER
0.584210526,1.00,0.546381579,1,0.488486842,0,,,,,MERIT HEALTH BILOXI
0.545065789,1.00,0.205921053,1,0.488157895,0,,,,,NORTHSIDE MEDICAL CENTER
0.475,1.00,0.704605263,1,0.487828947,0,,,,,METROPLEX HOSPITAL
0.664473684,1.00,0.607894737,1,0.4875,0,,,,,PHOENIXVILLE HOSPITAL
0.494736842,1.00,0.791776316,1,0.487171053,0,,,,,ST JOSEPH HOSPITAL & HEALTH CENTER INC
0.515131579,1.00,0.483552632,1,0.486184211,0,,,,,DYERSBURG REGIONAL MEDICAL CENTER
0.450657895,1.00,0.878947368,1,0.486184211,0,,,,,HEALTHEAST WOODWINDS HOSPITAL
0.426973684,1.00,0.493421053,1,0.486184211,0,,,,,STANLY REGIONAL MEDICAL CENTER
0.516447368,1.00,0.290789474,1,0.485855263,0,,,,,BANNER GATEWAY MEDICAL CENTER
0.607236842,1.00,0.5875,1,0.485526316,0,,,,,DOCTORS HOSPITAL
0.453618421,1.00,0.892763158,1,0.484868421,0,,,,,"COMMUNITY MEMORIAL HEALTHCENTER, INC"
0.268092105,1.00,0.965789474,1,0.484868421,0,,,,,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C"
0.512171053,1.00,0.238157895,1,0.484539474,0,,,,,ABRAZO CENTRAL CAMPUS
0.499013158,1.00,0.048026316,1,0.484210526,0,,,,,REGIONAL WEST MEDICAL CENTER
0.506578947,1.00,0.056907895,1,0.483552632,0,,,,,BEVERLY HOSPITAL
0.279605263,1.00,0.985526316,1,0.483552632,0,,,,,ARKANSAS SURGICAL HOSPITAL
0.506907895,1.00,0.544736842,1,0.483223684,0,,,,,GOOD SAMARITAN REGIONAL MEDICAL CENTER
0.565460526,1.00,0.012828947,1,0.482894737,0,,,,,HARTON REGIONAL MEDICAL CENTER
0.525,1.00,0.514144737,1,0.482565789,0,,,,,LEGACY GOOD SAMARITAN MEDICAL CENTER
0.692763158,1.00,0.425657895,1,0.481578947,0,,,,,SEQUOIA HOSPITAL
0.411184211,1.00,0.573026316,1,0.481578947,0,,,,,ASHTABULA COUNTY MEDICAL CENTER
0.395394737,1.00,0.551644737,1,0.481578947,0,,,,,INDIANA REGIONAL MEDICAL CENTER
0.492105263,1.00,0.158552632,1,0.48125,0,,,,,PROVIDENCE CENTRALIA HOSPITAL
0.431907895,1.00,0.776644737,1,0.480921053,0,,,,,RIDGEVIEW MEDICAL CENTER
0.528618421,1.00,0.372039474,1,0.480592105,0,,,,,PALMS OF PASADENA HOSPITAL
0.572368421,1.00,0.639473684,1,0.479934211,0,,,,,HACKETTSTOWN REGIONAL MEDICAL CENTER
0.474013158,1.00,0.394407895,1,0.479934211,0,,,,,KUAKINI MEDICAL CENTER
0.554605263,1.00,0.445723684,1,0.479605263,0,,,,,DES PERES HOSPITAL
0.448355263,1.00,0.547368421,1,0.478947368,0,,,,,METHODIST JENNIE EDMUNDSON
0.409539474,1.00,0.846052632,1,0.478947368,0,,,,,ST ANTHONY SHAWNEE HOSPITAL
0.543421053,1.00,0.311184211,1,0.478618421,0,,,,,HIGHLANDS REGIONAL MEDICAL CENTER
0.429605263,1.00,0.75,1,0.478289474,0,,,,,BELLIN MEMORIAL HOSPITAL
0.416118421,1.00,0.495394737,1,0.477960526,0,,,,,KENMORE MERCY HOSPITAL
0.475986842,1.00,0.848355263,1,0.477631579,0,,,,,AURORA MEDICAL CENTER
0.603289474,1.00,0.599013158,1,0.476644737,0,,,,,NORTHSIDE HOSPITAL
0.597368421,1.00,0.264473684,1,0.476644737,0,,,,,PALMS WEST HOSPITAL
0.421710526,1.00,0.431907895,1,0.476644737,0,,,,,BLUEFIELD REGIONAL MEDICAL CENTER
0.470394737,1.00,0.465789474,1,0.476315789,0,,,,,WEST BOCA MEDICAL CENTER
0.4875,1.00,0.719736842,1,0.475986842,0,,,,,SAINT LUKE'S SOUTH HOSPITAL
0.476973684,1.00,0.854934211,1,0.475328947,0,,,,,PARKLAND MEDICAL CENTER
0.451644737,1.00,0.951973684,1,0.475328947,0,,,,,MORRIS HOSPITAL & HEALTHCARE CENTERS
0.397697368,1.00,0.484210526,1,0.474671053,0,,,,,MOREHEAD MEMORIAL HOSPITAL
0.316776316,1.00,0.676644737,1,0.474671053,0,,,,,METHODIST HOSPITAL OF CHICAGO
0.418421053,1.00,0.031907895,1,0.474342105,0,,,,,UNIVERSITY HEALTH SHREVEPORT
0.545394737,1.00,0.450328947,1,0.474013158,0,,,,,CLOVIS COMMUNITY MEDICAL CENTER
0.586513158,1.00,0.287171053,1,0.473026316,0,,,,,ST CHARLES HOSPITAL
0.476315789,1.00,0.117105263,1,0.473026316,0,,,,,JACOBI MEDICAL CENTER
0.416447368,1.00,0.689473684,1,0.473026316,0,,,,,EMERSON HOSPITAL
0.462828947,1.00,0.951315789,1,0.472368421,0,,,,,OKLAHOMA HEART HOSPITAL SOUTH
0.414473684,1.00,0.698355263,1,0.472368421,0,,,,,ROGER WILLIAMS MEDICAL CENTER
0.373684211,1.00,0.167763158,1,0.472039474,0,,,,,WOMAN'S CHRISTIAN ASSOCIATION
0.544736842,1.00,0.481578947,1,0.471710526,0,,,,,MENORAH MEDICAL CENTER
0.660526316,1.00,0.185855263,1,0.471052632,0,,,,,ST ROSE HOSPITAL
0.471052632,1.00,0.890789474,1,0.471052632,0,,,,,GULF BREEZE HOSPITAL
0.531578947,1.00,0.125,1,0.470723684,0,,,,,MT SINAI HOSPITAL MEDICAL CENTER
0.428618421,1.00,0.940131579,1,0.470065789,0,,,,,HOLLAND COMMUNITY HOSPITAL
0.346710526,1.00,0.809210526,1,0.470065789,0,,,,,HIGHLANDS MEDICAL CENTER
0.436842105,1.00,0.512828947,1,0.469736842,0,,,,,KING'S DAUGHTERS' HEALTH
0.516118421,1.00,0.054605263,1,0.469407895,0,,,,,MULTICARE AUBURN MEDICAL CENTER
0.404605263,1.00,0.830592105,1,0.469078947,0,,,,,RANDOLPH HOSPITAL
0.389144737,1.00,0.257236842,1,0.46875,0,,,,,GEISINGER-LEWISTOWN HOSPITAL
0.374671053,1.00,0.028289474,1,0.468421053,0,,,,,JAMESON MEMORIAL HOSPITAL
0.540789474,1.00,0.652631579,1,0.468092105,0,,,,,FRENCH HOSPITAL MEDICAL CENTER
0.333552632,1.00,0.691776316,1,0.467763158,0,,,,,UNION HOSPITAL
0.365789474,1.00,0.565131579,1,0.467434211,0,,,,,HARLAN ARH HOSPITAL
0.543092105,1.00,0.252960526,1,0.467105263,0,,,,,ORANGE COAST MEMORIAL MEDICAL CENTER
0.366118421,1.00,0.194078947,1,0.466776316,0,,,,,WILKES REGIONAL MEDICAL CENTER
0.472697368,1.00,0.573355263,1,0.466447368,0,,,,,IU HEALTH GOSHEN HOSPITAL
0.492434211,1.00,0.322368421,1,0.465789474,0,,,,,BROWNWOOD REGIONAL MEDICAL CENTER
0.446381579,1.00,0.409210526,1,0.465789474,0,,,,,UPMC MCKEESPORT
0.577302632,1.00,0.6125,1,0.465460526,0,,,,,WOODLAND HEIGHTS MEDICAL CENTER
0.525328947,1.00,0.050328947,1,0.465131579,0,,,,,JPS HEALTH NETWORK
0.474671053,1.00,0.020723684,1,0.464802632,0,,,,,NIX HEALTH CARE SYSTEM
0.532894737,1.00,0.249342105,1,0.464473684,0,,,,,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
0.523026316,1.00,0.582236842,1,0.463815789,0,,,,,LAKE WALES MEDICAL CENTER
0.399671053,1.00,0.498684211,1,0.463815789,0,,,,,MURRAY-CALLOWAY COUNTY HOSPITAL
0.433223684,1.00,0.445065789,1,0.463486842,0,,,,,"VIA CHRISTI HOSPITAL MANHATTAN, INC"
0.568421053,1.00,0.120723684,1,0.463157895,0,,,,,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS
0.464473684,1.00,0.627960526,1,0.462828947,0,,,,,SYCAMORE MEDICAL CENTER
0.442105263,1.00,0.110855263,1,0.4625,0,,,,,ROBINSON MEMORIAL HOSPITAL
0.500986842,1.00,0.238157895,1,0.462171053,0,,,,,SAINT LUKES NORTHLAND HOSPITAL
0.366776316,1.00,0.286513158,1,0.461842105,0,,,,,OLEAN GENERAL HOSPITAL
0.571710526,1.00,0.000328947,1,0.461513158,0,,,,,UNIVERSITY MEDICAL CENTER
0.396710526,1.00,0.363157895,1,0.461184211,0,,,,,ATHENS-LIMESTONE HOSPITAL
0.468421053,1.00,0.473355263,1,0.460855263,0,,,,,MEASE DUNEDIN HOSPITAL
0.617434211,1.00,0.550328947,1,0.460197368,0,,,,,SIERRA PROVIDENCE EAST MEDICAL CENTER
0.512828947,1.00,0.063815789,1,0.460197368,0,,,,,SLIDELL MEMORIAL HOSPITAL
0.429276316,1.00,0.326973684,1,0.459868421,0,,,,,PASSAVANT AREA HOSPITAL
0.441447368,1.00,0.863157895,1,0.459539474,0,,,,,VIDANT EDGECOMBE HOSPITAL
0.608223684,1.00,0.055592105,1,0.459210526,0,,,,,SETON MEDICAL CENTER HAYS
0.558552632,1.00,0.231907895,1,0.458552632,0,,,,,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER
0.447697368,1.00,0.959539474,1,0.458552632,0,,,,,GORDON HOSPITAL
0.335526316,1.00,0.019078947,1,0.458223684,0,,,,,THOREK MEMORIAL HOSPITAL
0.360197368,1.00,0.920394737,1,0.457894737,0,,,,,GREENBRIER VALLEY MEDICAL CENTER
0.609210526,1.00,0.084868421,1,0.456578947,0,,,,,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS
0.481907895,1.00,0.694078947,1,0.456578947,0,,,,,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER
0.419736842,1.00,0.510197368,1,0.456578947,0,,,,,METHODIST HOSPITAL
0.388486842,1.00,0.519078947,1,0.456578947,0,,,,,JOHN H STROGER JR HOSPITAL
0.549342105,1.00,0.869407895,1,0.455921053,0,,,,,SAN ANGELO COMMUNITY MEDICAL CENTER
0.410197368,1.00,0.646381579,1,0.455921053,0,,,,,JANE PHILLIPS MEDICAL CENTER
0.413815789,1.00,0.398026316,1,0.455592105,0,,,,,APPLETON MEDICAL CENTER
0.507236842,1.00,0.895723684,1,0.455263158,0,,,,,DEBORAH HEART AND LUNG CENTER
0.466447368,1.00,0.571381579,1,0.454934211,0,,,,,LUBBOCK HEART HOSPITAL LP
0.505921053,1.00,0.783552632,1,0.454276316,0,,,,,SKY LAKES MEDICAL CENTER
0.405263158,1.00,0.160526316,1,0.454276316,0,,,,,UPMC HORIZON
0.447039474,1.00,0.2,1,0.453947368,0,,,,,ST JOSEPH REGIONAL MEDICAL CENTER
0.44375,1.00,0.201973684,1,0.453618421,0,,,,,FAITH REGIONAL HEALTH SERVICES
0.383881579,1.00,0.745065789,1,0.453289474,0,,,,,ST PETER'S HOSPITAL
0.567105263,1.00,0.351315789,1,0.452631579,0,,,,,GATEWAY REGIONAL MEDICAL CENTER
0.538815789,1.00,0.642434211,1,0.452631579,0,,,,,MEDICAL CENTER OF LEWISVILLE
0.442434211,1.00,0.888157895,1,0.452302632,0,,,,,CAROLINAS HEALTHCARE SYSTEM LINCOLN
0.453947368,1.00,0.099342105,1,0.451973684,0,,,,,CATSKILL REGIONAL MEDICAL CENTER
0.510197368,1.00,0.331578947,1,0.451644737,0,,,,,LAKES REGION GENERAL HOSPITAL
0.473684211,1.00,0.735526316,1,0.451315789,0,,,,,GREENVIEW REGIONAL HOSPITAL
0.470065789,1.00,0.35625,1,0.450657895,0,,,,,ST FRANCIS HOSPITAL
0.379605263,1.00,0.362828947,1,0.450657895,0,,,,,NORTH ARKANSAS REGIONAL MEDICAL CENTER
0.319407895,1.00,0.807236842,1,0.450328947,0,,,,,EASTERN NIAGARA HOSPITAL
0.38125,1.00,0.789802632,1,0.45,0,,,,,MID COAST HOSPITAL
0.534210526,1.00,0.726315789,1,0.449671053,0,,,,,PALI MOMI MEDICAL CENTER
0.456578947,1.00,0.679934211,1,0.449342105,0,,,,,WEATHERFORD REGIONAL MEDICAL CENTER
0.445723684,1.00,0.95,1,0.449013158,0,,,,,CLINCH VALLEY MEDICAL CENTER
0.632894737,1.00,0.308881579,1,0.448355263,0,,,,,ST MARY'S MEDICAL CENTER
0.436513158,1.00,0.466447368,1,0.448355263,0,,,,,GEORGETOWN MEMORIAL HOSPITAL
0.578289474,1.00,0.210855263,1,0.447697368,0,,,,,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
0.529276316,1.00,0.149671053,1,0.447697368,0,,,,,MEMORIAL HOSPITAL OF SALEM COUNTY
0.434868421,1.00,0.351315789,1,0.447368421,0,,,,,ADVENTIST GLENOAKS
0.495065789,1.00,0.112171053,1,0.447039474,0,,,,,HILLCREST HOSPITAL SOUTH
0.418092105,1.00,0.292763158,1,0.446381579,0,,,,,SAMARITAN HOSPITAL
0.337828947,1.00,0.827631579,1,0.446381579,0,,,,,PARKLAND HEALTH CENTER
0.502960526,1.00,0.302302632,1,0.445723684,0,,,,,EASTERN NEW MEXICO MEDICAL CENTER
0.443092105,1.00,0.284539474,1,0.445723684,0,,,,,JACKSON PURCHASE MEDICAL CENTER
0.530592105,1.00,0.632565789,1,0.445394737,0,,,,,DOCTORS HOSPITAL OF LAREDO
0.420723684,1.00,0.163815789,1,0.445065789,0,,,,,CANYON VISTA MEDICAL CENTER
0.577631579,1.00,0.426973684,1,0.444407895,0,,,,,ST PETERSBURG GENERAL HOSPITAL
0.409868421,1.00,0.832565789,1,0.444407895,0,,,,,VIDANT ROANOKE CHOWAN HOSPITAL
0.513157895,1.00,0.85,1,0.444078947,0,,,,,ENGLEWOOD COMMUNITY HOSPITAL
0.394078947,1.00,0.621052632,1,0.44375,0,,,,,RIVERSIDE WALTER REED HOSPITAL
0.458881579,1.00,0.289473684,1,0.442763158,0,,,,,ABRAZO WEST CAMPUS
0.430592105,1.00,0.536513158,1,0.442763158,0,,,,,ST AGNES HOSPITAL
0.370065789,1.00,0.516776316,1,0.442763158,0,,,,,PRAIRIE LAKES HOSPITAL
0.376315789,1.00,0.507894737,1,0.442434211,0,,,,,ST MARY'S HOSPITAL AT AMSTERDAM
0.463486842,1.00,0.197039474,1,0.442105263,0,,,,,BYRD REGIONAL HOSPITAL
0.436184211,1.00,0.067434211,1,0.441447368,0,,,,,EPHRATA COMMUNITY HOSPITAL
0.353947368,1.00,0.160526316,1,0.441447368,0,,,,,CAYUGA MEDICAL CENTER AT ITHACA
0.36875,1.00,0.564802632,1,0.441118421,0,,,,,OSWEGO HOSPITAL
0.604276316,1.00,0.318092105,1,0.440460526,0,,,,,HEARTLAND REGIONAL MEDICAL CENTER
0.397039474,1.00,0.571710526,1,0.440460526,0,,,,,ST CLAIRE REGIONAL MEDICAL CENTER
0.438157895,1.00,0.531578947,1,0.440131579,0,,,,,AURORA MEDICAL CTR KENOSHA
0.374013158,1.00,0.156578947,1,0.439802632,0,,,,,TWIN COUNTY REGIONAL HOSPITAL
0.277302632,1.00,0.980263158,1,0.439473684,0,,,,,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL
0.524342105,1.00,0.821381579,1,0.439144737,0,,,,,DOCTORS HOSPITAL INC
0.325,1.00,0.638157895,1,0.438815789,0,,,,,EAST LIVERPOOL CITY HOSPITAL
0.370723684,1.00,0.460526316,1,0.438486842,0,,,,,LINCOLN MEDICAL & MENTAL HEALTH CENTER
0.478947368,1.00,0.220723684,1,0.437828947,0,,,,,LAKEWOOD RANCH MEDICAL CENTER
0.346052632,1.00,0.700657895,1,0.437828947,0,,,,,SAMPSON REGIONAL MEDICAL CENTER
0.332894737,1.00,0.865131579,1,0.4375,0,,,,,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE
0.379934211,1.00,0.656578947,1,0.437171053,0,,,,,"DUNCAN REGIONAL HOSPITAL, INC"
0.495394737,1.00,0.232894737,1,0.436184211,0,,,,,UNIVERSITY MEDICAL CENTER
0.382894737,1.00,0.947039474,1,0.436184211,0,,,,,COMMUNITY HEALTH CENTER OF BRANCH COUNTY
0.327631579,1.00,0.283552632,1,0.436184211,0,,,,,MIDMICHIGAN MEDICAL CENTER-GRATIOT
0.501644737,1.00,0.153289474,1,0.435526316,0,,,,,TRISTAR HENDERSONVILLE MEDICAL CENTER
0.345065789,1.00,0.785526316,1,0.435526316,0,,,,,MUNSON HEALTHCARE CADILLAC HOSPITAL
0.446710526,1.00,0.604276316,1,0.435197368,0,,,,,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER
0.391776316,1.00,0.051644737,1,0.434868421,0,,,,,SAINT JOSEPH EAST
0.508552632,1.00,0.722368421,1,0.434210526,0,,,,,MERCY HOSPITAL OF FOLSOM
0.433552632,1.00,0.689802632,1,0.434210526,0,,,,,MEADOWS REGIONAL MEDICAL CENTER
0.480263158,1.00,0.727302632,1,0.433552632,0,,,,,METHODIST WEST HOUSTON HOSPITAL
0.330263158,1.00,0.906907895,1,0.433552632,0,,,,,DAVIS MEDICAL CENTER
0.408552632,1.00,0.327960526,1,0.433223684,0,,,,,DEARBORN COUNTY HOSPITAL
0.462171053,1.00,0.088157895,1,0.432236842,0,,,,,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM"
0.424342105,1.00,0.28125,1,0.432236842,0,,,,,BRAZOSPORT REGIONAL HEALTH SYSTEM
0.40625,1.00,0.848026316,1,0.432236842,0,,,,,BAY AREA MEDICAL CENTER
0.43125,1.00,0.536184211,1,0.431578947,0,,,,,LEWISGALE HOSPITAL MONTGOMERY
0.35625,1.00,0.681907895,1,0.431578947,0,,,,,JENNINGS AMERICAN LEGION HOSPITAL
0.437828947,1.00,0.657565789,1,0.43125,0,,,,,COLLETON MEDICAL CENTER
0.553289474,1.00,0.263486842,1,0.430921053,0,,,,,OVERLAND PARK REG MED CTR
0.434539474,1.00,0.378618421,1,0.430592105,0,,,,,PALESTINE REGIONAL MEDICAL CENTER
0.482565789,1.00,0.191118421,1,0.429934211,0,,,,,LAKE NORMAN REGIONAL MEDICAL CENTER
0.404934211,1.00,0.350657895,1,0.429934211,0,,,,,MERCY REGIONAL MEDICAL CENTER
0.509868421,1.00,0.645723684,1,0.429276316,0,,,,,MERCY ST ANNE HOSPITAL
0.333881579,1.00,0.224013158,1,0.429276316,0,,,,,CARNEY HOSPITAL
0.354934211,1.00,0.63125,1,0.428947368,0,,,,,CORNING HOSPITAL
0.425657895,1.00,0.634539474,1,0.428618421,0,,,,,CARLISLE REGIONAL MEDICAL CENTER
0.590789474,1.00,0.191776316,1,0.427631579,0,,,,,MERIT HEALTH CENTRAL
0.370394737,1.00,0.302631579,1,0.427631579,0,,,,,WHITESBURG ARH HOSPITAL
0.318421053,1.00,0.619736842,1,0.427631579,0,,,,,"CORTLAND REGIONAL MEDICAL CENTER, INC"
0.353618421,1.00,0.203947368,1,0.427302632,0,,,,,ARKANSAS METHODIST MEDICAL CENTER
0.450328947,1.00,0.319078947,1,0.426973684,0,,,,,CAROLINA PINES REGIONAL MEDICAL CENTER
0.622697368,1.00,0.040460526,1,0.426644737,0,,,,,KECK HOSPITAL OF USC
0.371052632,1.00,0.014802632,1,0.426315789,0,,,,,ST JOSEPH'S MEDICAL CENTER
0.526973684,1.00,0.532236842,1,0.425986842,0,,,,,LAKE POINTE MEDICAL CENTER
0.349342105,1.00,0.122039474,1,0.425657895,0,,,,,WINDHAM COMM MEM HOSP & HATCH HOSP
0.461842105,1.00,0.499671053,1,0.425328947,0,,,,,ST BARNABAS HOSPITAL
0.365460526,1.00,0.122368421,1,0.425,0,,,,,WAYNE MEMORIAL HOSPITAL
0.482236842,1.00,0.723684211,1,0.424671053,0,,,,,SUTTER AUBURN FAITH HOSPITAL
0.393092105,1.00,0.126644737,1,0.424342105,0,,,,,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE
0.405592105,1.00,0.226315789,1,0.423355263,0,,,,,MERCY HEALTH - WEST HOSPITAL
0.390460526,1.00,0.476315789,1,0.423355263,0,,,,,NORWEGIAN-AMERICAN HOSPITAL
0.356907895,1.00,0.608881579,1,0.423355263,0,,,,,STILLWATER MEDICAL CENTER
0.547697368,1.00,0.56875,1,0.422697368,0,,,,,LAKEVIEW REGIONAL MEDICAL CENTER
0.363486842,1.00,0.631578947,1,0.422697368,0,,,,,RIVERSIDE SHORE MEMORIAL HOSPITAL
0.526644737,1.00,0.349671053,1,0.422368421,0,,,,,CORAL GABLES HOSPITAL
0.369407895,1.00,0.4875,1,0.421710526,0,,,,,TRUMAN MEDICAL CENTER HOSPITAL HILL
0.33125,1.00,0.675328947,1,0.421710526,0,,,,,BAYSTATE FRANKLIN MEDICAL CENTER
0.368421053,1.00,0.092763158,1,0.421381579,0,,,,,ST BERNARD HOSPITAL
0.567763158,1.00,0.121710526,1,0.421052632,0,,,,,ST JOHNS PLEASANT VALLEY HOSPITAL
0.471710526,1.00,0.337171053,1,0.420394737,0,,,,,HARLINGEN MEDICAL CENTER
0.415789474,1.00,0.870723684,1,0.420394737,0,,,,,AVERA ST LUKES
0.432894737,1.00,0.747697368,1,0.419736842,0,,,,,SACRED HEART HOSPITAL ON THE EMERALD COAST
0.385197368,1.00,0.648355263,1,0.419736842,0,,,,,GENESIS HEALTH SYSTEM
0.480592105,1.00,0.014144737,1,0.419407895,0,,,,,MEMORIAL HOSPITAL OF TAMPA
0.366447368,1.00,0.826973684,1,0.419078947,0,,,,,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL
0.358223684,1.00,0.481907895,1,0.41875,0,,,,,CULPEPER REGIONAL HOSPITAL
0.257565789,1.00,0.758552632,1,0.418421053,0,,,,,O.A.S.I.S. HOSPITAL
0.479605263,1.00,0.699342105,1,0.418092105,0,,,,,SHERMAN OAKS HOSPITAL
0.488157895,1.00,0.027631579,1,0.417434211,0,,,,,SOUTHWEST GENERAL HOSPITAL
0.449013158,1.00,0.796052632,1,0.417434211,0,,,,,OSF SAINT ANTHONY'S HEALTH CENTER
0.558223684,1.00,0.141447368,1,0.416776316,0,,,,,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER
0.417105263,1.00,0.976644737,1,0.416776316,0,,,,,CASTLE MEDICAL CENTER
0.359539474,1.00,0.615789474,1,0.416447368,0,,,,,PENOBSCOT BAY MEDICAL CENTER
0.454276316,1.00,0.728618421,1,0.415789474,0,,,,,ADVENTIST BOLINGBROOK HOSPITAL
0.363815789,1.00,0.929934211,1,0.415789474,0,,,,,SOUTH COUNTY HOSPITAL INC
0.515460526,1.00,0.01875,1,0.415460526,0,,,,,MEMORIAL HOSPITAL OF GARDENA
