cost,quality_total,quality_care,quality_efficiency,quality_patexp,quality_outcome,discharge,provider_id,provider
0.603522646,0.384615385,0.424874191,0.671099928,0.323867721,0.455787203,0.571890726,500151,ST ANTHONY HOSPITAL
0.474478792,0.893242272,0.547447879,0.917325665,0.865204889,0.515097052,0.571890726,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER
0.549964055,0.831775701,0.943206326,0.759884975,0.765636233,0.369877786,0.571890726,360152,DOCTORS HOSPITAL
0.531991373,0.88317757,0.743709561,0.917325665,0.801222142,0.425952552,0.572969087,500150,LEGACY SALMON CREEK MEDICAL CENTER
0.5891445,0.432422717,0.354780733,0.671099928,0.639108555,0.268152408,0.573328541,370026,ST MARY'S REGIONAL MEDICAL CENTER
0.52372394,0.659597412,0.671459382,0.001437815,0.697699497,0.755930985,0.573687994,300020,SOUTHERN NH MEDICAL CENTER
0.432422717,0.465851905,0,0.001437815,0.013659238,0.994608196,0.573687994,50763,SILVER LAKE MEDICAL CENTER
0.652408339,0.199137311,0.171818835,0.566498922,0.065061107,0.722861251,0.574406902,110030,CARTERSVILLE MEDICAL CENTER
0.590582315,0.180086269,0.599209202,0.001437815,0.49604601,0.189432063,0.574406902,150090,FRANCISCAN ST MARGARET HEALTH - DYER
0.492451474,0.153127247,0.062185478,0.566498922,0.874191229,0.121854781,0.575125809,140289,ANDERSON HOSPITAL
0.599209202,0.303738318,0.215312725,0.566498922,0.170740474,0.755930985,0.575485262,50701,SOUTHWEST HEALTHCARE SYSTEM
0.53666427,0.084831057,0.308051761,0.001437815,0.49604601,0.166427031,0.575844716,140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL
0.622933142,0.293673616,0.456865564,0.566498922,0.620416966,0.166427031,0.57620417,30115,BANNER ESTRELLA MEDICAL CENTER
0.656002876,0.670740474,0.319194824,0.001437815,0.445003595,0.982386772,0.576563623,310083,EAST ORANGE GENERAL HOSPITAL
0.800503235,0.085909418,0.163551402,0.001437815,0.231128684,0.500718907,0.576923077,50289,SETON MEDICAL CENTER
0.491732566,0.517253774,0.989935298,0.001437815,0.49604601,0.320992092,0.577282531,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION
0.453630482,0.886053199,0.489216391,0.671099928,0.552839684,0.991732566,0.577282531,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC
0.613227894,0.494248742,0.364485981,0.566498922,0.170740474,0.895758447,0.578001438,30010,CARONDELET ST. MARY'S HOSPITAL
0.741912293,0.002156722,0.108554996,0.001437815,0.093817398,0.13263839,0.578360891,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER
0.553918045,0.441049605,0.520848311,0.826024443,0.170740474,0.391445004,0.578360891,270051,KALISPELL REGIONAL MEDICAL CENTER
0.525521208,0.390726096,0.25449317,0.566498922,0.269230769,0.789000719,0.579079799,140013,PROCTOR HOSPITAL
0.457943925,0.696621136,0.622933142,0.566498922,0.865204889,0.330337886,0.579079799,200008,MERCY HOSPITAL
0.591660676,0.032350827,0.319194824,0.001437815,0.170740474,0.19805895,0.579798706,390119,MOSES TAYLOR HOSPITAL
0.586268871,0.56038821,0.907979871,0.001437815,0.323867721,0.755930985,0.579798706,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS
0.652767793,0.38713156,0.538102085,0.001437815,0.620416966,0.455787203,0.579798706,140174,PRESENCE MERCY MEDICAL CENTER
0.735442128,0.034148095,0.743709561,0.001437815,0.249101366,0.11286844,0.580877067,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
0.512940331,0.866283249,0.735801582,0.671099928,0.780014378,0.829978433,0.580877067,110016,WEST GEORGIA MEDICAL CENTER
0.575485262,0.42379583,0.400071891,0.001437815,0.801222142,0.369877786,0.581595974,150158,IU HEALTH WEST HOSPITAL
0.608195543,0.40690151,0.671459382,0.759884975,0.078001438,0.455787203,0.581955428,500003,SKAGIT VALLEY HOSPITAL
0.616462976,0.072969087,0.135154565,0.001437815,0.054996405,0.693745507,0.582314881,310096,"SAINT MICHAEL'S MEDICAL CENTER, INC"
0.620057513,0.061466571,0.245147376,0.001437815,0.190150971,0.351905104,0.582674335,360081,MERCY ST CHARLES HOSPITAL
0.721423436,0.008267434,0.056074766,0.001437815,0.170740474,0.25053918,0.583033789,110115,ATLANTA MEDICAL CENTER
0.502516175,0.187994249,0.445003595,0.001437815,0.572609633,0.214953271,0.583393242,300011,ST JOSEPH HOSPITAL
0.510064702,0.289360173,0.370596693,0.759884975,0.107117182,0.425952552,0.583752696,510048,LOGAN REGIONAL MEDICAL CENTER
0.544931704,0.730050324,0.656721783,0.671099928,0.620416966,0.636232926,0.58411215,520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR
0.706685838,0.73759885,0.872753415,0.566498922,0.231128684,0.895758447,0.584471603,450662,VALLEY REGIONAL MEDICAL CENTER
0.711358735,0.780373832,0.606757728,0.917325665,0.290438533,0.636232926,0.584831057,50590,METHODIST HOSPITAL OF SACRAMENTO
0.462257369,0.468727534,0.19698059,0.826024443,0.514378145,0.369877786,0.584831057,330009,BRONX-LEBANON HOSPITAL CENTER
0.478432782,0.461897915,0.364485981,0.566498922,0.765636233,0.268152408,0.585549964,510050,WHEELING HOSPITAL
0.715312725,0.168583753,0.133357297,0.566498922,0.170740474,0.575485262,0.585909418,50523,SUTTER DELTA MEDICAL CENTER
0.612149533,0.211718188,0.210999281,0.671099928,0.212437096,0.436017254,0.586268871,500026,SWEDISH EDMONDS HOSPITAL
0.617181884,0.569734004,0.898274623,0.410136592,0.572609633,0.436017254,0.586268871,100086,BROWARD HEALTH NORTH
0.574766355,0.807332854,0.820273185,0.001437815,0.893242272,0.636232926,0.586987779,330273,PUTNAM HOSPITAL CENTER
0.588066139,0.148094896,0.41984184,0.001437815,0.078001438,0.61682243,0.587347232,320018,MEMORIAL MEDICAL CENTER INC
0.470524802,0.865204889,0.293314162,0.671099928,0.912293314,0.844716032,0.587347232,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER
0.768871316,0.412293314,0.360891445,0.001437815,0.380661395,0.829978433,0.588066139,50624,HENRY MAYO NEWHALL  HOSPITAL
0.699137311,0.607476636,0.914090582,0.410136592,0.078001438,0.87526959,0.588066139,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER
0.557512581,0.798705967,0.992810927,0.410136592,0.363767074,0.848310568,0.588785047,100156,LAKE CITY MEDICAL CENTER
0.59309849,0.147016535,0.547447879,0.410136592,0.139468009,0.320992092,0.588785047,110064,MIDTOWN MEDICAL CENTER
0.504313444,0.470884256,0.629043853,0.001437815,0.445003595,0.722861251,0.589503954,390042,"WASHINGTON HOSPITAL, THE"
0.734004313,0.771387491,0.639468009,0.876707405,0.552839684,0.455787203,0.589863408,50225,FEATHER RIVER HOSPITAL
0.529115744,0.314162473,0.830337886,0.001437815,0.170740474,0.532350827,0.590222861,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER
0.526240115,0.401509705,0.580517613,0.566498922,0.323867721,0.500718907,0.590582315,450128,KNAPP MEDICAL CENTER
0.633357297,0.552120776,0.392882818,0.001437815,0.739755572,0.722861251,0.590582315,450200,WADLEY REGIONAL MEDICAL CENTER
0.617541337,0.904025881,0.620416966,0.671099928,0.751976995,0.959741193,0.591301222,110184,WELLSTAR DOUGLAS HOSPITAL
0.629043853,0.106757728,0.449676492,0.001437815,0.093817398,0.455787203,0.591660676,330201,KINGSBROOK JEWISH MEDICAL CENTER
0.712796549,0.625808771,0.445003595,0.566498922,0.751976995,0.532350827,0.592020129,50204,PALMDALE REGIONAL MEDICAL CENTER
0.546728972,0.277857656,0.207045291,0.826024443,0.514378145,0.151329978,0.592379583,160024,IOWA LUTHERAN HOSPITAL
0.530913012,0.539180446,0.599209202,0.001437815,0.751976995,0.532350827,0.592739037,390066,GOOD SAMARITAN HOSPITAL
0.71387491,0.552839684,0.629043853,0.001437815,0.697699497,0.61682243,0.592739037,60015,CENTURA HEALTH-ST ANTHONY HOSPITAL
0.710280374,0.356578001,0.815600288,0.001437815,0.065061107,0.755930985,0.593457944,450644,WEST HOUSTON MEDICAL CENTER
0.671099928,0.253055356,0.705607477,0.410136592,0.380661395,0.227534148,0.593817398,670055,METHODIST STONE OAK HOSPITAL
0.622573688,0.474838246,0.308051761,0.566498922,0.739755572,0.391445004,0.594176851,100117,BAPTIST MEDICAL CENTER  BEACHES
0.634076204,0.402228613,0.496405464,0.001437815,0.462616822,0.693745507,0.594176851,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN
0.5643422,0.562544932,0.649173257,0.566498922,0.620416966,0.455787203,0.594176851,350070,ESSENTIA HEALTH-FARGO
0.584471603,0.679367362,0.763120058,0.001437815,0.639108555,0.789000719,0.595255212,360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL
0.561826024,0.803378864,0.694823868,0.410136592,0.824586628,0.783249461,0.595614666,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
0.645938174,0.129762761,0.15744069,0.001437815,0.269230769,0.61682243,0.595974119,500141,ST FRANCIS COMMUNITY HOSPITAL
0.536304817,0.036304817,0.073328541,0.826024443,0.269230769,0.113587347,0.595974119,380090,BAY AREA HOSPITAL
0.618260244,0.428468728,0.757368799,0.001437815,0.653846154,0.320992092,0.596693027,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
0.691948239,0.816319195,0.940690151,0.671099928,0.801222142,0.369877786,0.59705248,50424,SCRIPPS GREEN HOSPITAL
0.604241553,0.550682962,0.714953271,0.94356578,0.078001438,0.227534148,0.597411934,380027,MERCY MEDICAL CENTER
0.566139468,0.287203451,0.100647017,0.826024443,0.514378145,0.214953271,0.597771387,110229,"PIEDMONT NEWNAN HOSPITAL, INC"
0.524083393,0.598130841,0.983465133,0.566498922,0.424874191,0.308051761,0.597771387,180001,ST ELIZABETH FT THOMAS
0.53271028,0.943206326,0.507548526,0.917325665,0.811646298,0.890726096,0.598490295,340008,SCOTLAND MEMORIAL HOSPITAL
0.845794393,0.286484543,0.629043853,0.001437815,0.212437096,0.61682243,0.598849748,50737,GARFIELD MEDICAL CENTER
0.548885694,0.918044572,0.960460101,0.001437815,0.751976995,0.979151689,0.599209202,150008,ST CATHERINE HOSPITAL INC
0.791876348,0.268511862,0.484902948,0.001437815,0.038461538,0.851545651,0.599568656,50551,LOS ALAMITOS MEDICAL CENTER
0.578720345,0.300143781,0.841121495,0.001437815,0.290438533,0.391445004,0.599928109,440003,SUMNER REGIONAL MEDICAL CENTER
0.543134436,0.445003595,0.606757728,0.001437815,0.824586628,0.25053918,0.600287563,230270,OAKWOOD HOSPITAL - TAYLOR
0.768511862,0.617541337,0.22573688,0.566498922,0.5891445,0.851545651,0.600647017,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
0.589503954,0.109633357,0.694823868,0.001437815,0.107117182,0.268152408,0.60100647,110091,ROCKDALE MEDICAL CENTER
0.716750539,0.117181884,0.25449317,0.001437815,0.212437096,0.532350827,0.60100647,50129,ST BERNARDINE MEDICAL CENTER
0.545291157,0.015456506,0.573687994,0.001437815,0.093817398,0.124370956,0.601725377,490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER
0.542415528,0.764917326,0.429187635,0.410136592,0.424874191,0.985262401,0.602084831,150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY
0.554996405,0.20992092,0.813443566,0.566498922,0.139468009,0.19805895,0.602444285,150024,ESKENAZI HEALTH
0.553199137,0.427390367,0.456146657,0.410136592,0.249101366,0.800862689,0.602803738,330196,CONEY ISLAND HOSPITAL
0.554277498,0.516894321,0.478432782,0.001437815,0.190150971,0.954349389,0.603163192,390267,FORBES HOSPITAL
0.548166786,0.59705248,0.580517613,0.001437815,0.739755572,0.636232926,0.603163192,280023,CHI HEALTH ST FRANCIS
0.798346513,0.495327103,0.599209202,0.826024443,0.190150971,0.436017254,0.603882099,50009,QUEEN OF THE VALLEY MEDICAL CENTER
0.601725377,0.631919482,0.665708124,0.410136592,0.401150252,0.851545651,0.604241553,70036,JOHN DEMPSEY HOSPITAL
0.517253774,0.208123652,0.125808771,0.410136592,0.668583753,0.308051761,0.604601006,440029,WILLIAMSON MEDICAL CENTER
0.736879942,0.603882099,0.960460101,0.001437815,0.212437096,0.800862689,0.60496046,310074,JERSEY CITY MEDICAL CENTER
0.558231488,0.468727534,0.15744069,0.001437815,0.824586628,0.636232926,0.605319914,110006,ST MARY'S HOSPITAL
0.802300503,0.023364486,0.199137311,0.001437815,0.269230769,0.166427031,0.605679367,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER
0.574406902,0.276419842,0.565061107,0.410136592,0.780014378,0.124370956,0.606038821,340143,CATAWBA VALLEY MEDICAL CENTER
0.586987779,0.2178289,0.808411215,0.001437815,0.269230769,0.268152408,0.606038821,390096,ST JOSEPH MEDICAL CENTER
0.647735442,0.009345794,0.384255931,0.001437815,0.021567218,0.16139468,0.606757728,330028,RICHMOND UNIVERSITY MEDICAL CENTER
0.579439252,0.77030913,0.656721783,0.826024443,0.5891445,0.532350827,0.607117182,500041,PEACHEALTH ST JOHN MEDICAL CENTER
0.707764198,0.306254493,0.429187635,0.001437815,0.139468009,0.829978433,0.607117182,100053,HIALEAH HOSPITAL
0.484902948,0.551761323,0.847232207,0.566498922,0.380661395,0.515097052,0.607836089,390091,UPMC NORTHWEST
0.489935298,0.776060388,0.930625449,0.566498922,0.482746226,0.755930985,0.608195543,360011,MARION GENERAL HOSPITAL
0.571531272,0.620057513,0.295111431,0.566498922,0.893242272,0.369877786,0.608554996,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER
0.565420561,0.840043134,0.978792236,0.410136592,0.928828181,0.268152408,0.608554996,330162,NORTHERN WESTCHESTER HOSPITAL
0.738317757,0.0643422,0.478432782,0.410136592,0.078001438,0.214953271,0.608554996,100032,BAYFRONT HEALTH - ST PETERSBURG
0.565780014,0.440330697,0.465851905,0.001437815,0.345434939,0.844716032,0.609633357,190017,OPELOUSAS GENERAL HEALTH SYSTEM
0.629403307,0.93961179,0.815600288,0.671099928,0.895758447,0.895758447,0.609992811,140162,ST JOSEPH MEDICAL CENTER
0.6286844,0.830337886,0.438173976,0.001437815,0.765636233,0.979151689,0.610352265,100289,CLEVELAND CLINIC HOSPITAL
0.510424155,0.683321352,0.964054637,0.001437815,0.874191229,0.214953271,0.610711718,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL
0.60891445,0.037742631,0.086987779,0.410136592,0.107117182,0.436017254,0.611071172,100232,PUTNAM COMMUNITY MEDICAL CENTER
0.597771387,0.448598131,0.468368081,0.671099928,0.054996405,0.800862689,0.611430625,70027,MANCHESTER MEMORIAL HOSPITAL
0.54061826,0.837886413,0.694823868,0.410136592,0.921639109,0.636232926,0.611430625,470005,RUTLAND REGIONAL MEDICAL CENTER
0.67325665,0.27821711,0.649173257,0.410136592,0.401150252,0.268152408,0.612149533,360133,GRANDVIEW HOSPITAL & MEDICAL CENTER
0.58015816,0.468368081,0.504313444,0.410136592,0.865204889,0.189432063,0.612508986,10100,THOMAS HOSPITAL
0.698777858,0.394320633,0.718907261,0.566498922,0.482746226,0.255571531,0.61286844,250031,RIVER REGION HEALTH SYSTEM
0.775341481,0.071171819,0.119338605,0.001437815,0.093817398,0.636232926,0.61286844,50036,BAKERSFIELD MEMORIAL HOSPITAL
0.478792236,0.51186197,0.295111431,0.566498922,0.424874191,0.800862689,0.613587347,340013,RUTHERFORD REGIONAL MEDICAL CENTER
0.717469446,0.560028756,0.89503954,0.001437815,0.697699497,0.391445004,0.613946801,250094,WESLEY MEDICAL CENTER
0.68511862,0.163191948,0.714953271,0.001437815,0.121135873,0.369877786,0.614306254,100287,GOOD SAMARITAN MEDICAL CENTER
0.703091301,0.064701653,0.210999281,0.410136592,0.462616822,0.151329978,0.614306254,30119,MERCY GILBERT MEDICAL CENTER
0.542774982,0.856937455,0.833932423,0.671099928,0.5891445,0.890726096,0.614306254,340042,ONSLOW MEMORIAL HOSPITAL
0.504672897,0.10891445,0.507548526,0.566498922,0.170740474,0.166427031,0.615384615,440009,CUMBERLAND MEDICAL CENTER
0.648094896,0.333932423,0.89503954,0.001437815,0.170740474,0.515097052,0.615744069,500025,SWEDISH MEDICAL CENTER / CHERRY HILL
0.675413372,0.576563623,0.354780733,0.410136592,0.811646298,0.549964055,0.615744069,140155,PRESENCE ST MARYS HOSPITAL
0.526599569,0.116103523,0.168943206,0.001437815,0.212437096,0.61682243,0.616462976,390211,SHARON REGIONAL HEALTH SYSTEM
0.610711718,0.680445723,0.295111431,0.826024443,0.765636233,0.369877786,0.616462976,330222,SARATOGA HOSPITAL
0.654924515,0.356218548,0.914090582,0.001437815,0.462616822,0.255571531,0.617181884,390057,GRAND VIEW HOSPITAL
0.563623293,0.858015816,0.260963336,0.826024443,0.842199856,0.800862689,0.617181884,180011,SAINT JOSEPH LONDON
0.851186197,0.314521927,0.245147376,0.001437815,0.269230769,0.851545651,0.617900791,50336,LODI MEMORIAL HOSPITAL
0.499281093,0.778936017,0.468368081,0.410136592,0.881739756,0.740115025,0.618260244,140189,SARAH BUSH LINCOLN HEALTH CENTER
0.498202732,0.811646298,0.861250899,0.671099928,0.154565061,0.950754853,0.618619698,200019,SOUTHERN MAINE HEALTH CARE
0.565061107,0.448957584,0.960460101,0.001437815,0.53271028,0.255571531,0.618979152,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY
0.728612509,0.854061826,0.988497484,0.566498922,0.71387491,0.693745507,0.619338605,60032,ROSE MEDICAL CENTER
0.550682962,0.645219267,0.484902948,0.001437815,0.801222142,0.722861251,0.619698059,80006,NANTICOKE MEMORIAL HOSPITAL
0.581955428,0.199856219,0.281452193,0.671099928,0.190150971,0.351905104,0.620057513,330221,WYCKOFF HEIGHTS MEDICAL CENTER
0.535226456,0.216391086,0.319194824,0.671099928,0.308770669,0.255571531,0.620416966,340109,SENTARA ALBEMARLE MEDICAL CENTER
0.759884975,0.001797268,0.04852624,0.001437815,0.016175413,0.268152408,0.620416966,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
0.61286844,0.481667865,0.599209202,0.410136592,0.789719626,0.25053918,0.621135873,190039,WEST JEFFERSON MEDICAL CENTER
0.534148095,0.214593817,0.504313444,0.566498922,0.038461538,0.532350827,0.621135873,350006,TRINITY HOSPITALS
0.590222861,0.721063983,0.803738318,0.410136592,0.620416966,0.740115025,0.621854781,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL
0.651329978,0.709561467,0.438173976,0.001437815,0.668583753,0.921998562,0.621854781,450677,HUGULEY MEMORIAL MEDICAL CENTER
0.638030194,0.150611071,0.166067577,0.759884975,0.139468009,0.268152408,0.622573688,500021,ST CLARE HOSPITAL
0.611430625,0.548885694,0.547447879,0.001437815,0.789719626,0.532350827,0.622933142,360174,UPPER VALLEY MEDICAL CENTER
0.823508267,0.023005032,0.547447879,0.001437815,0.269230769,0.115744069,0.623292595,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS
0.59705248,0.111071172,0.820273185,0.001437815,0.323867721,0.13659238,0.623652049,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS
0.917325665,0.071531272,0.25449317,0.410136592,0.170740474,0.268152408,0.624011503,390290,HAHNEMANN UNIVERSITY HOSPITAL
0.63767074,0.441409058,0.580517613,0.001437815,0.424874191,0.722861251,0.624011503,140113,PRESENCE COVENANT MEDICAL CENTER
0.765276779,0.011143063,0.231847592,0.001437815,0.170740474,0.145938174,0.62473041,390026,CHESTNUT HILL HOSPITAL
0.51186197,0.697699497,0.0643422,0.826024443,0.881739756,0.515097052,0.625089863,250058,SOUTH CENTRAL REG MED CTR
0.551042416,0.030913012,0.155283968,0.001437815,0.121135873,0.351905104,0.625449317,220036,ST ELIZABETH'S MEDICAL CENTER
0.686556434,0.030194105,0.316678648,0.671099928,0.078001438,0.121854781,0.625808771,100051,SOUTH LAKE HOSPITAL
0.762041697,0.272106398,0.649173257,0.001437815,0.401150252,0.391445004,0.626168224,450002,PROVIDENCE MEMORIAL HOSPITAL
0.569734004,0.508626887,0.538102085,0.566498922,0.780014378,0.25053918,0.626527678,140127,ADVOCATE BROMENN MEDICAL CENTER
0.675053918,0.491732566,0.168943206,0.410136592,0.401150252,0.921998562,0.626527678,50126,VALLEY PRESBYTERIAN HOSPITAL
0.58123652,0.343278217,0.126887132,0.001437815,0.5891445,0.789000719,0.627246585,250069,RUSH FOUNDATION HOSPITAL
0.566498922,0.134435658,0.07225018,0.001437815,0.514378145,0.532350827,0.627606039,390265,JEFFERSON REGIONAL MEDICAL CENTER
0.596333573,0.754852624,0.70201294,0.566498922,0.686196981,0.722861251,0.627965492,260200,SSM ST JOSEPH HOSPITAL WEST
0.666786485,0.728971963,0.990294752,0.001437815,0.380661395,0.800862689,0.628324946,300029,PORTSMOUTH REGIONAL HOSPITAL
0.915168943,0.427030913,0.33465133,0.566498922,0.401150252,0.636232926,0.6286844,50367,NORTHBAY MEDICAL CENTER
0.666427031,0.672178289,0.948238677,0.001437815,0.462616822,0.755930985,0.629043853,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER
0.694464414,0.22178289,0.738317757,0.001437815,0.572609633,0.16139468,0.629403307,140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
0.50790798,0.204529116,0.468368081,0.001437815,0.462616822,0.320992092,0.629762761,220020,SAINT ANNE'S HOSPITAL
0.773903666,0.841121495,0.830337886,0.001437815,0.729331416,0.933860532,0.629762761,450403,MEDICAL CENTER OF MCKINNEY
0.819194824,0.134795111,0.301222142,0.410136592,0.269230769,0.351905104,0.630481668,50243,DESERT REGIONAL MEDICAL CENTER
0.598130841,0.941409058,0.622933142,0.759884975,0.811646298,0.973400431,0.630841121,140043,CGH MEDICAL CENTER
0.630481668,0.041337168,0.260963336,0.001437815,0.290438533,0.207404745,0.631200575,330372,FRANKLIN HOSPITAL
0.497843278,0.112149533,0.207045291,0.566498922,0.445003595,0.166427031,0.631560029,340151,HALIFAX REGIONAL MEDICAL CENTER INC
0.469086988,0.184399712,0.803738318,0.001437815,0.290438533,0.214953271,0.631919482,360218,LICKING MEMORIAL HOSPITAL
0.727534148,0.271028037,0.674335011,0.410136592,0.363767074,0.268152408,0.632278936,60112,SKY RIDGE MEDICAL CENTER
0.593817398,0.473400431,0.468368081,0.671099928,0.668583753,0.25053918,0.63263839,420049,CONWAY MEDICAL CENTER
0.544212797,0.932782171,0.538102085,0.94356578,0.697699497,0.851545651,0.63263839,160029,MERCY HOSPITAL
0.66139468,0.139108555,0.147016535,0.410136592,0.739755572,0.151329978,0.633357297,150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST
0.531631919,0.159597412,0.468368081,0.566498922,0.065061107,0.369877786,0.633716751,90005,SIBLEY MEMORIAL HOSPITAL
0.66930266,0.492810927,0.199137311,0.001437815,0.751976995,0.755930985,0.634076204,60119,MEDICAL CENTER OF THE ROCKIES
0.505391804,0.40690151,0.86736161,0.566498922,0.139468009,0.455787203,0.634076204,510008,BERKELEY MEDICAL CENTER
0.736161035,0.190510424,0.735801582,0.001437815,0.170740474,0.369877786,0.634795111,180141,UNIVERSITY OF LOUISVILLE HOSPITAL
0.616103523,0.579439252,0.308051761,0.001437815,0.801222142,0.740115025,0.635154565,450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F
0.831056794,0.097771387,0.718907261,0.001437815,0.029115744,0.351905104,0.635514019,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER
0.503594536,0.574406902,0.172537743,0.566498922,0.424874191,0.921998562,0.635873472,220011,CAMBRIDGE HEALTH ALLIANCE
0.667864845,0.06038821,0.195183321,0.410136592,0.046010065,0.455787203,0.636232926,140150,UNIVERSITY OF ILLINOIS HOSPITAL
0.63659238,0.674694464,0.105679367,0.001437815,0.893242272,0.87526959,0.63659238,300018,WENTWORTH-DOUGLASS HOSPITAL
0.580877067,0.648094896,0.833932423,0.001437815,0.482746226,0.800862689,0.636951833,150088,ST VINCENT ANDERSON REGIONAL HOSPITAL INC
0.614306254,0.475197699,0.841121495,0.001437815,0.308770669,0.693745507,0.636951833,100045,FLORIDA HOSPITAL DELAND
0.631919482,0.291516894,0.51581596,0.001437815,0.121135873,0.789000719,0.63767074,100063,MORTON PLANT NORTH BAY HOSPITAL
0.718907261,0.177929547,0.144500359,0.001437815,0.249101366,0.755930985,0.638030194,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
0.614665708,0.947160316,0.791157441,0.001437815,0.957584472,0.954349389,0.638030194,110011,TANNER MEDICAL CENTER - CARROLLTON
0.647016535,0.061826024,0.078360891,0.410136592,0.046010065,0.636232926,0.638749101,110165,SOUTHERN REGIONAL MEDICAL CENTER
0.752695902,0.211718188,0.992451474,0.001437815,0.249101366,0.142703091,0.639108555,110177,DOCTORS HOSPITAL
0.561107117,0.075485262,0.33465133,0.001437815,0.231128684,0.268152408,0.639468009,230054,MARQUETTE GENERAL HOSPITAL
0.640905823,0.6534867,0.743709561,0.001437815,0.668583753,0.722861251,0.639827462,100028,PARRISH MEDICAL CENTER
0.668943206,0.218907261,0.456865564,0.410136592,0.49604601,0.227534148,0.640186916,450862,ST LUKE'S THE WOODLANDS HOSPITAL
0.638749101,0.517613228,0.438173976,0.566498922,0.572609633,0.575485262,0.64054637,170012,SALINA REGIONAL HEALTH CENTER
0.584831057,0.01186197,0.106038821,0.001437815,0.024442847,0.425952552,0.640905823,50704,MISSION COMMUNITY HOSPITAL
0.707404745,0.253774263,0.960460101,0.001437815,0.054996405,0.391445004,0.641265277,100039,BROWARD HEALTH MEDICAL CENTER
0.781452193,0.262041697,0.91876348,0.001437815,0.065061107,0.455787203,0.64162473,100189,NORTHWEST MEDICAL CENTER
0.781092739,0.051401869,0.260963336,0.001437815,0.107117182,0.391445004,0.641984184,290022,DESERT SPRINGS HOSPITAL
0.510783609,0.48418404,0.889647735,0.001437815,0.639108555,0.308051761,0.642343638,220008,STURDY MEMORIAL HOSPITAL
0.569374551,0.585549964,0.240474479,0.001437815,0.653846154,0.904385334,0.642703091,110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC"
0.714234364,0.170381021,0.155283968,0.410136592,0.065061107,0.789000719,0.643062545,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL
0.792595255,0.405104242,0.168943206,0.001437815,0.139468009,0.975557153,0.643421999,50058,GLENDALE MEM HOSPITAL & HLTH CENTER
0.570812365,0.383896477,0.260963336,0.671099928,0.424874191,0.500718907,0.643781452,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER
0.57620417,0.774982027,0.983465133,0.001437815,0.269230769,0.933860532,0.644140906,180045,ST ELIZABETH FLORENCE
0.76635514,0.259166068,0.599209202,0.001437815,0.190150971,0.610711718,0.644500359,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS
0.797627606,0.073687994,0.182242991,0.001437815,0.065061107,0.610711718,0.644859813,10046,RIVERVIEW REGIONAL MEDICAL CENTER
0.512221423,0.614306254,0.449676492,0.876707405,0.824586628,0.124370956,0.645219267,340142,CARTERET GENERAL HOSPITAL
0.643062545,0.170740474,0.33465133,0.001437815,0.170740474,0.61682243,0.64557872,450101,HILLCREST BAPTIST MEDICAL CENTER
0.573328541,0.734363767,0.384255931,0.759884975,0.290438533,0.921998562,0.64557872,230193,MCLAREN LAPEER REGION
0.630122214,0.338245866,0.306254493,0.001437815,0.801222142,0.308051761,0.646297628,150128,COMMUNITY HOSPITAL SOUTH
